year reset,irrain mean,irtemp mean,co2 ppmv pre2001,co2 ppmv luthi,co2 ppmv post2001,co2 mean,temp c ffill,temp c mean ffill,anom c,modern temp c,modern anom c,anom modern anom,ch4 ppbv pre1937,ch4 ppbv 1938,ch4 ppbv 1997,ch4 mean
821770.5833333334,,19.55,,,,,,,,,,,,,,
821770.5833333334,,20.349999999999998,,,,,,,,,,,,,,
821770.5833333334,,21.125,,,,,,,,,,,,,,
821770.5833333334,,19.15,,,,,,,,,,,,,,
821770.5833333334,,16.5,,,,,,,,,,,,,,
821770.6666666666,90.8,15.375,,,,,,,,,,,,,,
821770.6666666666,,11.925,,,,,,,,,,,,,,
821770.6666666666,,15.2,,,,,,,,,,,,,,
821770.6666666666,,14.625,,,,,,,,,,,,,,
821770.6666666666,,15.325000000000001,,,,,,,,,,,,,,
821770.6666666666,,18.65,,,,,,,,,,,,,,
821770.6666666666,,19.525,,,,,,,,,,,,,,
821770.6666666666,,18.975,,,,,,,,,,,,,,
821770.6666666666,,18.225,,,,,,,,,,,,,,
821770.6666666666,,16.6,,,,,,,,,,,,,,
821770.6666666666,,11.975000000000001,,,,,,,,,,,,,,
821770.6666666666,,8.125,,,,,,,,,,,,,,
821770.6666666666,,21.799999999999997,,,,,,,,,,,,,,
821770.6666666666,,22.450000000000003,,,,,,,,,,,,,,
821770.6666666666,,17.325000000000003,,,,,,,,,,,,,,
821770.6666666666,,17.4,,,,,,,,,,,,,,
821770.6666666666,,20.5,,,,,,,,,,,,,,
821770.6666666666,,17.575,,,,,,,,,,,,,,
821770.6666666666,,19.049999999999997,,,,,,,,,,,,,,
821770.6666666666,,19.025,,,,,,,,,,,,,,
821770.6666666666,,17.75,,,,,,,,,,,,,,
821770.6666666666,,14.600000000000001,,,,,,,,,,,,,,
821770.6666666666,,14.975,,,,,,,,,,,,,,
821770.6666666666,,17.475,,,,,,,,,,,,,,
821770.6666666666,,16.325,,,,,,,,,,,,,,
821770.6666666666,,17.1,,,,,,,,,,,,,,
821770.6666666666,,15.975000000000001,,,,,,,,,,,,,,
821770.6666666666,,17.3,,,,,,,,,,,,,,
821770.6666666666,,17.875,,,,,,,,,,,,,,
821770.6666666666,,18.125,,,,,,,,,,,,,,
821770.6666666666,,14.75,,,,,,,,,,,,,,
821770.75,91.8,12.7,,,,,,,,,,,,,,
821770.75,,15.125,,,,,,,,,,,,,,
821770.75,,15.0,,,,,,,,,,,,,,
821770.75,,10.899999999999999,,,,,,,,,,,,,,
821770.75,,14.95,,,,,,,,,,,,,,
821770.75,,15.0,,,,,,,,,,,,,,
821770.75,,16.225,,,,,,,,,,,,,,
821770.75,,21.0,,,,,,,,,,,,,,
821770.75,,15.5,,,,,,,,,,,,,,
821770.75,,13.225,,,,,,,,,,,,,,
821770.75,,9.625,,,,,,,,,,,,,,
821770.75,,1.3249999999999997,,,,,,,,,,,,,,
821770.75,,13.175,,,,,,,,,,,,,,
821770.75,,9.825000000000001,,,,,,,,,,,,,,
821770.75,,15.350000000000001,,,,,,,,,,,,,,
821770.75,,16.875,,,,,,,,,,,,,,
821770.75,,14.8,,,,,,,,,,,,,,
821770.75,,13.649999999999999,,,,,,,,,,,,,,
821770.75,,12.075,,,,,,,,,,,,,,
821770.75,,17.1,,,,,,,,,,,,,,
821770.75,,16.225,,,,,,,,,,,,,,
821770.75,,15.7,,,,,,,,,,,,,,
821770.75,,14.599999999999998,,,,,,,,,,,,,,
821770.75,,14.925,,,,,,,,,,,,,,
821770.75,,14.4,,,,,,,,,,,,,,
821770.75,,13.350000000000001,,,,,,,,,,,,,,
821770.75,,11.725,,,,,,,,,,,,,,
821770.75,,13.95,,,,,,,,,,,,,,
821770.75,,11.524999999999999,,,,,,,,,,,,,,
821770.75,,13.150000000000002,,,,,,,,,,,,,,
821770.8333333334,115.7,12.675,,,,,,,,,,,,,,
821770.8333333334,,13.975000000000001,,,,,,,,,,,,,,
821770.8333333334,,15.325,,,,,,,,,,,,,,
821770.8333333334,,13.625,,,,,,,,,,,,,,
821770.8333333334,,14.075,,,,,,,,,,,,,,
821770.8333333334,,15.975000000000001,,,,,,,,,,,,,,
821770.8333333334,,17.075,,,,,,,,,,,,,,
821770.8333333334,,18.25,,,,,,,,,,,,,,
821770.8333333334,,12.325,,,,,,,,,,,,,,
821770.8333333334,,12.125,,,,,,,,,,,,,,
821770.8333333334,,9.375,,,,,,,,,,,,,,
821770.8333333334,,1.5,,,,,,,,,,,,,,
821770.8333333334,,16.775,,,,,,,,,,,,,,
821770.8333333334,,16.125,,,,,,,,,,,,,,
821770.8333333334,,12.55,,,,,,,,,,,,,,
821770.8333333334,,7.775,,,,,,,,,,,,,,
821770.8333333334,,10.475,,,,,,,,,,,,,,
821770.8333333334,,12.399999999999999,,,,,,,,,,,,,,
821770.8333333334,,14.325,,,,,,,,,,,,,,
821770.8333333334,,13.625,,,,,,,,,,,,,,
821770.8333333334,,11.5,,,,,,,,,,,,,,
821770.8333333334,,11.025,,,,,,,,,,,,,,
821770.8333333334,,11.600000000000001,,,,,,,,,,,,,,
821770.8333333334,,8.25,,,,,,,,,,,,,,
821770.8333333334,,7.0,,,,,,,,,,,,,,
821770.8333333334,,7.075,,,,,,,,,,,,,,
821770.8333333334,,10.0,,,,,,,,,,,,,,
821770.8333333334,,10.425,,,,,,,,,,,,,,
821770.8333333334,,7.549999999999999,,,,,,,,,,,,,,
821770.8333333334,,12.475000000000001,,,,,,,,,,,,,,
821770.8333333334,,10.450000000000001,,,,,,,,,,,,,,
821770.9166666666,148.3,11.799999999999999,,,,,,,,,,,,,,
821770.9166666666,,12.625,,,,,,,,,,,,,,
821770.9166666666,,9.75,,,,,,,,,,,,,,
821770.9166666666,,11.075,,,,,,,,,,,,,,
821770.9166666666,,16.025,,,,,,,,,,,,,,
821770.9166666666,,11.05,,,,,,,,,,,,,,
821770.9166666666,,13.85,,,,,,,,,,,,,,
821770.9166666666,,14.75,,,,,,,,,,,,,,
821770.9166666666,,10.5,,,,,,,,,,,,,,
821770.9166666666,,10.575000000000001,,,,,,,,,,,,,,
821770.9166666666,,6.074999999999999,,,,,,,,,,,,,,
821770.9166666666,,-1.7249999999999999,,,,,,,,,,,,,,
821770.9166666666,,7.575,,,,,,,,,,,,,,
821770.9166666666,,5.275,,,,,,,,,,,,,,
821770.9166666666,,6.175,,,,,,,,,,,,,,
821770.9166666666,,5.05,,,,,,,,,,,,,,
821770.9166666666,,4.3,,,,,,,,,,,,,,
821770.9166666666,,10.4,,,,,,,,,,,,,,
821770.9166666666,,7.025,,,,,,,,,,,,,,
821770.9166666666,,6.199999999999999,,,,,,,,,,,,,,
821770.9166666666,,7.375,,,,,,,,,,,,,,
821770.9166666666,,13.075000000000001,,,,,,,,,,,,,,
821770.9166666666,,13.725000000000001,,,,,,,,,,,,,,
821770.9166666666,,7.65,,,,,,,,,,,,,,
821770.9166666666,,5.825,,,,,,,,,,,,,,
821770.9166666666,,6.475,,,,,,,,,,,,,,
821770.9166666666,,4.6,,,,,,,,,,,,,,
821770.9166666666,,5.5,,,,,,,,,,,,,,
821770.9166666666,,7.85,,,,,,,,,,,,,,
821770.9166666666,,3.6750000000000003,,,,,,,,,,,,,,
821770.92,,,292.46,,,292.46,,,,,,,,,,
821771.0,116.2,8.399999999999999,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,7.874999999999999,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,9.75,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,7.824999999999999,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,8.8,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,6.925,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,9.85,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,11.799999999999999,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,5.225,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,6.3,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,0.5249999999999995,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,-1.7750000000000004,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,-4.15,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,-10.174999999999999,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,-2.3750000000000004,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,8.25,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,6.2,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,9.649999999999999,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,6.75,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,8.7,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,8.774999999999999,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,5.425,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,4.025,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,4.6,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,9.2,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,10.350000000000001,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,14.375,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,14.825,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,11.55,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,4.925,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0,,8.65,,,,,-55.74999999999997,-55.74230769230767,,13.58,-0.32,-0.32,,,,
821771.0833333334,167.2,13.700000000000001,,,,,,,,,,,,,,
821771.0833333334,,5.25,,,,,,,,,,,,,,
821771.0833333334,,9.1,,,,,,,,,,,,,,
821771.0833333334,,7.775,,,,,,,,,,,,,,
821771.0833333334,,11.475,,,,,,,,,,,,,,
821771.0833333334,,14.875,,,,,,,,,,,,,,
821771.0833333334,,14.15,,,,,,,,,,,,,,
821771.0833333334,,13.450000000000001,,,,,,,,,,,,,,
821771.0833333334,,10.125,,,,,,,,,,,,,,
821771.0833333334,,10.05,,,,,,,,,,,,,,
821771.0833333334,,10.725,,,,,,,,,,,,,,
821771.0833333334,,7.425,,,,,,,,,,,,,,
821771.0833333334,,7.525,,,,,,,,,,,,,,
821771.0833333334,,8.875,,,,,,,,,,,,,,
821771.0833333334,,7.1499999999999995,,,,,,,,,,,,,,
821771.0833333334,,6.649999999999999,,,,,,,,,,,,,,
821771.0833333334,,13.325,,,,,,,,,,,,,,
821771.0833333334,,8.75,,,,,,,,,,,,,,
821771.0833333334,,4.025,,,,,,,,,,,,,,
821771.0833333334,,7.0,,,,,,,,,,,,,,
821771.0833333334,,10.075,,,,,,,,,,,,,,
821771.0833333334,,7.75,,,,,,,,,,,,,,
821771.0833333334,,8.575,,,,,,,,,,,,,,
821771.0833333334,,7.975,,,,,,,,,,,,,,
821771.0833333334,,5.4,,,,,,,,,,,,,,
821771.0833333334,,5.6,,,,,,,,,,,,,,
821771.0833333334,,3.375,,,,,,,,,,,,,,
821771.0833333334,,8.899999999999999,,,,,,,,,,,,,,
821771.0833333334,,9.425,,,,,,,,,,,,,,
821771.0833333334,,3.325,,,,,,,,,,,,,,
821771.0833333334,,2.0999999999999996,,,,,,,,,,,,,,
821771.1666666666,174.4,6.2250000000000005,,,,,,,,,,,,,,
821771.1666666666,,4.95,,,,,,,,,,,,,,
821771.1666666666,,7.525,,,,,,,,,,,,,,
821771.1666666666,,11.625,,,,,,,,,,,,,,
821771.1666666666,,9.925,,,,,,,,,,,,,,
821771.1666666666,,13.95,,,,,,,,,,,,,,
821771.1666666666,,15.9,,,,,,,,,,,,,,
821771.1666666666,,13.799999999999999,,,,,,,,,,,,,,
821771.1666666666,,12.175,,,,,,,,,,,,,,
821771.1666666666,,10.525,,,,,,,,,,,,,,
821771.1666666666,,9.0,,,,,,,,,,,,,,
821771.1666666666,,8.05,,,,,,,,,,,,,,
821771.1666666666,,6.55,,,,,,,,,,,,,,
821771.1666666666,,10.95,,,,,,,,,,,,,,
821771.1666666666,,6.125,,,,,,,,,,,,,,
821771.1666666666,,7.65,,,,,,,,,,,,,,
821771.1666666666,,11.15,,,,,,,,,,,,,,
821771.1666666666,,3.7750000000000004,,,,,,,,,,,,,,
821771.1666666666,,3.7,,,,,,,,,,,,,,
821771.1666666666,,11.125,,,,,,,,,,,,,,
821771.1666666666,,15.65,,,,,,,,,,,,,,
821771.1666666666,,10.7,,,,,,,,,,,,,,
821771.1666666666,,9.5,,,,,,,,,,,,,,
821771.1666666666,,12.35,,,,,,,,,,,,,,
821771.1666666666,,10.25,,,,,,,,,,,,,,
821771.1666666666,,5.9,,,,,,,,,,,,,,
821771.1666666666,,11.15,,,,,,,,,,,,,,
821771.1666666666,,11.975,,,,,,,,,,,,,,
821771.25,49.1,8.75,,,,,,,,,,,,,,
821771.25,,7.1499999999999995,,,,,,,,,,,,,,
821771.25,,7.725,,,,,,,,,,,,,,
821771.25,,9.2,,,,,,,,,,,,,,
821771.25,,8.674999999999999,,,,,,,,,,,,,,
821771.25,,12.4,,,,,,,,,,,,,,
821771.25,,11.924999999999999,,,,,,,,,,,,,,
821771.25,,12.600000000000001,,,,,,,,,,,,,,
821771.25,,10.175,,,,,,,,,,,,,,
821771.25,,7.675000000000001,,,,,,,,,,,,,,
821771.25,,8.25,,,,,,,,,,,,,,
821771.25,,7.5249999999999995,,,,,,,,,,,,,,
821771.25,,4.9,,,,,,,,,,,,,,
821771.25,,5.875,,,,,,,,,,,,,,
821771.25,,2.4,,,,,,,,,,,,,,
821771.25,,3.8750000000000004,,,,,,,,,,,,,,
821771.25,,3.4000000000000004,,,,,,,,,,,,,,
821771.25,,2.65,,,,,,,,,,,,,,
821771.25,,1.2250000000000003,,,,,,,,,,,,,,
821771.25,,1.4749999999999999,,,,,,,,,,,,,,
821771.25,,3.525,,,,,,,,,,,,,,
821771.25,,2.575,,,,,,,,,,,,,,
821771.25,,0.32499999999999996,,,,,,,,,,,,,,
821771.25,,3.6,,,,,,,,,,,,,,
821771.25,,5.85,,,,,,,,,,,,,,
821771.25,,3.75,,,,,,,,,,,,,,
821771.25,,5.0249999999999995,,,,,,,,,,,,,,
821771.25,,4.425,,,,,,,,,,,,,,
821771.25,,9.725,,,,,,,,,,,,,,
821771.25,,9.375,,,,,,,,,,,,,,
821771.25,,8.175,,,,,,,,,,,,,,
821771.3333333334,66.7,7.275,,,,,,,,,,,,,,
821771.3333333334,,10.075,,,,,,,,,,,,,,
821771.3333333334,,10.15,,,,,,,,,,,,,,
821771.3333333334,,12.875,,,,,,,,,,,,,,
821771.3333333334,,9.100000000000001,,,,,,,,,,,,,,
821771.3333333334,,12.899999999999999,,,,,,,,,,,,,,
821771.3333333334,,14.075,,,,,,,,,,,,,,
821771.3333333334,,15.025,,,,,,,,,,,,,,
821771.3333333334,,12.075,,,,,,,,,,,,,,
821771.3333333334,,10.799999999999999,,,,,,,,,,,,,,
821771.3333333334,,10.325,,,,,,,,,,,,,,
821771.3333333334,,7.725,,,,,,,,,,,,,,
821771.3333333334,,11.5,,,,,,,,,,,,,,
821771.3333333334,,9.35,,,,,,,,,,,,,,
821771.3333333334,,11.025,,,,,,,,,,,,,,
821771.3333333334,,9.95,,,,,,,,,,,,,,
821771.3333333334,,10.149999999999999,,,,,,,,,,,,,,
821771.3333333334,,9.125,,,,,,,,,,,,,,
821771.3333333334,,10.575,,,,,,,,,,,,,,
821771.3333333334,,9.35,,,,,,,,,,,,,,
821771.3333333334,,9.5,,,,,,,,,,,,,,
821771.3333333334,,9.3,,,,,,,,,,,,,,
821771.3333333334,,8.125,,,,,,,,,,,,,,
821771.3333333334,,6.625,,,,,,,,,,,,,,
821771.3333333334,,5.125,,,,,,,,,,,,,,
821771.3333333334,,7.574999999999999,,,,,,,,,,,,,,
821771.3333333334,,11.5,,,,,,,,,,,,,,
821771.3333333334,,12.475,,,,,,,,,,,,,,
821771.3333333334,,12.0,,,,,,,,,,,,,,
821771.3333333334,,11.625,,,,,,,,,,,,,,
821771.4166666666,62.3,11.0,,,,,,,,,,,,,,
821771.4166666666,,9.149999999999999,,,,,,,,,,,,,,
821771.4166666666,,8.7,,,,,,,,,,,,,,
821771.4166666666,,9.175,,,,,,,,,,,,,,
821771.4166666666,,7.925000000000001,,,,,,,,,,,,,,
821771.4166666666,,13.325,,,,,,,,,,,,,,
821771.4166666666,,15.875,,,,,,,,,,,,,,
821771.4166666666,,14.3,,,,,,,,,,,,,,
821771.4166666666,,12.025,,,,,,,,,,,,,,
821771.4166666666,,10.675,,,,,,,,,,,,,,
821771.4166666666,,8.1,,,,,,,,,,,,,,
821771.4166666666,,6.1,,,,,,,,,,,,,,
821771.4166666666,,17.05,,,,,,,,,,,,,,
821771.4166666666,,17.05,,,,,,,,,,,,,,
821771.4166666666,,13.175,,,,,,,,,,,,,,
821771.4166666666,,13.55,,,,,,,,,,,,,,
821771.4166666666,,15.450000000000001,,,,,,,,,,,,,,
821771.4166666666,,14.950000000000001,,,,,,,,,,,,,,
821771.4166666666,,13.975000000000001,,,,,,,,,,,,,,
821771.4166666666,,16.2,,,,,,,,,,,,,,
821771.4166666666,,19.55,,,,,,,,,,,,,,
821771.4166666666,,18.8,,,,,,,,,,,,,,
821771.4166666666,,18.675,,,,,,,,,,,,,,
821771.4166666666,,16.55,,,,,,,,,,,,,,
821771.4166666666,,17.35,,,,,,,,,,,,,,
821771.4166666666,,14.6,,,,,,,,,,,,,,
821771.4166666666,,12.875,,,,,,,,,,,,,,
821771.4166666666,,18.174999999999997,,,,,,,,,,,,,,
821771.4166666666,,14.7,,,,,,,,,,,,,,
821771.4166666666,,14.274999999999999,,,,,,,,,,,,,,
821771.4166666666,,17.424999999999997,,,,,,,,,,,,,,
821771.5,59.8,12.2,,,,,,,,,,,,,,
821771.5,,11.875,,,,,,,,,,,,,,
821771.5,,9.45,,,,,,,,,,,,,,
821771.5,,11.325,,,,,,,,,,,,,,
821771.5,,12.3,,,,,,,,,,,,,,
821771.5,,16.425,,,,,,,,,,,,,,
821771.5,,18.125,,,,,,,,,,,,,,
821771.5,,17.25,,,,,,,,,,,,,,
821771.5,,15.625,,,,,,,,,,,,,,
821771.5,,14.9,,,,,,,,,,,,,,
821771.5,,10.55,,,,,,,,,,,,,,
821771.5,,8.9,,,,,,,,,,,,,,
821771.5,,21.375,,,,,,,,,,,,,,
821771.5,,18.625,,,,,,,,,,,,,,
821771.5,,14.950000000000001,,,,,,,,,,,,,,
821771.5,,12.8,,,,,,,,,,,,,,
821771.5,,15.3,,,,,,,,,,,,,,
821771.5,,16.225,,,,,,,,,,,,,,
821771.5,,12.425,,,,,,,,,,,,,,
821771.5,,13.55,,,,,,,,,,,,,,
821771.5,,16.15,,,,,,,,,,,,,,
821771.5,,16.2,,,,,,,,,,,,,,
821771.5,,15.85,,,,,,,,,,,,,,
821771.5,,18.475,,,,,,,,,,,,,,
821771.5,,14.899999999999999,,,,,,,,,,,,,,
821771.5,,15.65,,,,,,,,,,,,,,
821771.5,,15.775,,,,,,,,,,,,,,
821771.5,,19.875,,,,,,,,,,,,,,
821771.5,,21.349999999999998,,,,,,,,,,,,,,
821771.5,,19.2,,,,,,,,,,,,,,
821771.5833333334,108.0,10.399999999999999,,,,,,,,,,,,,,
821771.5833333334,,14.125,,,,,,,,,,,,,,
821771.5833333334,,9.125,,,,,,,,,,,,,,
821771.5833333334,,12.5,,,,,,,,,,,,,,
821771.5833333334,,13.875,,,,,,,,,,,,,,
821771.5833333334,,17.0,,,,,,,,,,,,,,
821771.5833333334,,20.275,,,,,,,,,,,,,,
821771.5833333334,,18.724999999999998,,,,,,,,,,,,,,
821771.5833333334,,18.05,,,,,,,,,,,,,,
821771.5833333334,,15.5,,,,,,,,,,,,,,
821771.5833333334,,12.875,,,,,,,,,,,,,,
821771.5833333334,,7.725,,,,,,,,,,,,,,
821771.5833333334,,18.6,,,,,,,,,,,,,,
821771.5833333334,,15.125,,,,,,,,,,,,,,
821771.5833333334,,14.5,,,,,,,,,,,,,,
821771.5833333334,,15.5,,,,,,,,,,,,,,
821771.5833333334,,18.475,,,,,,,,,,,,,,
821771.5833333334,,17.35,,,,,,,,,,,,,,
821771.5833333334,,17.475,,,,,,,,,,,,,,
821771.5833333334,,16.875,,,,,,,,,,,,,,
821771.5833333334,,16.675,,,,,,,,,,,,,,
821771.5833333334,,16.675,,,,,,,,,,,,,,
821771.5833333334,,16.225,,,,,,,,,,,,,,
821771.5833333334,,14.875,,,,,,,,,,,,,,
821771.5833333334,,17.125,,,,,,,,,,,,,,
821771.5833333334,,17.2,,,,,,,,,,,,,,
821771.5833333334,,16.5,,,,,,,,,,,,,,
821771.5833333334,,19.175,,,,,,,,,,,,,,
821771.5833333334,,16.125,,,,,,,,,,,,,,
821771.5833333334,,19.45,,,,,,,,,,,,,,
821771.5833333334,,16.975,,,,,,,,,,,,,,
821771.6666666666,109.7,10.375,,,,,,,,,,,,,,
821771.6666666666,,11.950000000000001,,,,,,,,,,,,,,
821771.6666666666,,9.475,,,,,,,,,,,,,,
821771.6666666666,,13.65,,,,,,,,,,,,,,
821771.6666666666,,12.35,,,,,,,,,,,,,,
821771.6666666666,,16.549999999999997,,,,,,,,,,,,,,
821771.6666666666,,18.924999999999997,,,,,,,,,,,,,,
821771.6666666666,,19.5,,,,,,,,,,,,,,
821771.6666666666,,16.924999999999997,,,,,,,,,,,,,,
821771.6666666666,,16.85,,,,,,,,,,,,,,
821771.6666666666,,11.649999999999999,,,,,,,,,,,,,,
821771.6666666666,,7.45,,,,,,,,,,,,,,
821771.6666666666,,20.95,,,,,,,,,,,,,,
821771.6666666666,,20.75,,,,,,,,,,,,,,
821771.6666666666,,17.2,,,,,,,,,,,,,,
821771.6666666666,,17.099999999999998,,,,,,,,,,,,,,
821771.6666666666,,21.025,,,,,,,,,,,,,,
821771.6666666666,,17.95,,,,,,,,,,,,,,
821771.6666666666,,18.65,,,,,,,,,,,,,,
821771.6666666666,,18.125,,,,,,,,,,,,,,
821771.6666666666,,19.349999999999998,,,,,,,,,,,,,,
821771.6666666666,,20.299999999999997,,,,,,,,,,,,,,
821771.6666666666,,18.3,,,,,,,,,,,,,,
821771.6666666666,,19.625,,,,,,,,,,,,,,
821771.6666666666,,19.025,,,,,,,,,,,,,,
821771.6666666666,,21.775,,,,,,,,,,,,,,
821771.6666666666,,22.025,,,,,,,,,,,,,,
821771.6666666666,,20.6,,,,,,,,,,,,,,
821771.6666666666,,16.974999999999998,,,,,,,,,,,,,,
821771.6666666666,,18.825,,,,,,,,,,,,,,
821771.6666666666,,18.825,,,,,,,,,,,,,,
821771.75,134.1,7.949999999999999,,,,,,,,,,,,,,
821771.75,,10.375,,,,,,,,,,,,,,
821771.75,,8.350000000000001,,,,,,,,,,,,,,
821771.75,,13.674999999999999,,,,,,,,,,,,,,
821771.75,,9.825,,,,,,,,,,,,,,
821771.75,,16.075000000000003,,,,,,,,,,,,,,
821771.75,,19.275000000000002,,,,,,,,,,,,,,
821771.75,,16.099999999999998,,,,,,,,,,,,,,
821771.75,,14.575000000000001,,,,,,,,,,,,,,
821771.75,,16.425,,,,,,,,,,,,,,
821771.75,,9.775,,,,,,,,,,,,,,
821771.75,,9.0,,,,,,,,,,,,,,
821771.75,,14.875,,,,,,,,,,,,,,
821771.75,,17.05,,,,,,,,,,,,,,
821771.75,,16.45,,,,,,,,,,,,,,
821771.75,,17.299999999999997,,,,,,,,,,,,,,
821771.75,,16.375,,,,,,,,,,,,,,
821771.75,,17.5,,,,,,,,,,,,,,
821771.75,,17.9,,,,,,,,,,,,,,
821771.75,,17.325,,,,,,,,,,,,,,
821771.75,,17.15,,,,,,,,,,,,,,
821771.75,,17.3,,,,,,,,,,,,,,
821771.75,,14.575,,,,,,,,,,,,,,
821771.75,,21.225,,,,,,,,,,,,,,
821771.75,,19.35,,,,,,,,,,,,,,
821771.75,,16.5,,,,,,,,,,,,,,
821771.75,,16.675,,,,,,,,,,,,,,
821771.75,,15.475,,,,,,,,,,,,,,
821771.75,,14.025,,,,,,,,,,,,,,
821771.75,,11.45,,,,,,,,,,,,,,
821771.79,,,289.76,,,289.76,,,,,,,,,,
821771.8333333334,99.4,8.125,,,,,,,,,,,,,,
821771.8333333334,,8.7,,,,,,,,,,,,,,
821771.8333333334,,6.475,,,,,,,,,,,,,,
821771.8333333334,,10.549999999999999,,,,,,,,,,,,,,
821771.8333333334,,9.4,,,,,,,,,,,,,,
821771.8333333334,,16.3,,,,,,,,,,,,,,
821771.8333333334,,16.725,,,,,,,,,,,,,,
821771.8333333334,,16.6,,,,,,,,,,,,,,
821771.8333333334,,16.825,,,,,,,,,,,,,,
821771.8333333334,,15.175,,,,,,,,,,,,,,
821771.8333333334,,8.0,,,,,,,,,,,,,,
821771.8333333334,,6.825,,,,,,,,,,,,,,
821771.8333333334,,17.275000000000002,,,,,,,,,,,,,,
821771.8333333334,,15.425,,,,,,,,,,,,,,
821771.8333333334,,9.975,,,,,,,,,,,,,,
821771.8333333334,,13.399999999999999,,,,,,,,,,,,,,
821771.8333333334,,10.0,,,,,,,,,,,,,,
821771.8333333334,,9.65,,,,,,,,,,,,,,
821771.8333333334,,9.25,,,,,,,,,,,,,,
821771.8333333334,,9.325,,,,,,,,,,,,,,
821771.8333333334,,8.0,,,,,,,,,,,,,,
821771.8333333334,,7.074999999999999,,,,,,,,,,,,,,
821771.8333333334,,12.35,,,,,,,,,,,,,,
821771.8333333334,,13.95,,,,,,,,,,,,,,
821771.8333333334,,13.85,,,,,,,,,,,,,,
821771.8333333334,,11.35,,,,,,,,,,,,,,
821771.8333333334,,12.975000000000001,,,,,,,,,,,,,,
821771.8333333334,,15.175,,,,,,,,,,,,,,
821771.8333333334,,17.0,,,,,,,,,,,,,,
821771.8333333334,,14.049999999999999,,,,,,,,,,,,,,
821771.8333333334,,12.575,,,,,,,,,,,,,,
821771.9166666666,127.0,9.725,,,,,,,,,,,,,,
821771.9166666666,,7.65,,,,,,,,,,,,,,
821771.9166666666,,6.699999999999999,,,,,,,,,,,,,,
821771.9166666666,,10.8,,,,,,,,,,,,,,
821771.9166666666,,9.55,,,,,,,,,,,,,,
821771.9166666666,,12.575,,,,,,,,,,,,,,
821771.9166666666,,14.925,,,,,,,,,,,,,,
821771.9166666666,,13.849999999999998,,,,,,,,,,,,,,
821771.9166666666,,12.2,,,,,,,,,,,,,,
821771.9166666666,,9.975,,,,,,,,,,,,,,
821771.9166666666,,5.5,,,,,,,,,,,,,,
821771.9166666666,,10.175,,,,,,,,,,,,,,
821771.9166666666,,6.2,,,,,,,,,,,,,,
821771.9166666666,,4.6,,,,,,,,,,,,,,
821771.9166666666,,3.5,,,,,,,,,,,,,,
821771.9166666666,,7.625,,,,,,,,,,,,,,
