year reset,temp cffill mod,anom c mod,co2 mean,ch4 mean,irtemp mean,irrain mean
821791.0,-19.499999999999986,0.8450000000000001,,878.0,10.275,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,10.275,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,9.125,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,9.125,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,12.225,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,12.225,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,12.475,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,12.475,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,8.025,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,8.025,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,12.775,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,12.775,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,12.925,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,12.925,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,9.325,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,9.325,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,10.175,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,10.175,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,12.75,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,12.75,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,11.4,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,11.4,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,8.95,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,8.95,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,9.525,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,9.525,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,11.0,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,11.0,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,12.15,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,12.15,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,11.25,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,11.25,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,11.75,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,11.75,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,7.775,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,7.775,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,1.9,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,1.9,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,3.3,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,3.3,
821791.0,-19.499999999999986,0.8450000000000001,,878.0,3.2,
821791.0,-19.499999999999986,0.8450000000000001,,879.0,3.2,
821791.0833333334,,,,,3.8,161.1
821791.0833333334,,,,,6.625,
821791.0833333334,,,,,6.825000000000001,
821791.0833333334,,,,,8.950000000000001,
821791.0833333334,,,,,8.15,
821791.0833333334,,,,,13.95,
821791.0833333334,,,,,16.975,
821791.0833333334,,,,,11.775,
821791.0833333334,,,,,15.375,
821791.0833333334,,,,,12.775,
821791.0833333334,,,,,6.775,
821791.0833333334,,,,,1.325,
821791.0833333334,,,,,-0.8999999999999999,
821791.0833333334,,,,,0.5249999999999999,
821791.0833333334,,,,,1.25,
821791.0833333334,,,,,3.025,
821791.0833333334,,,,,5.9,
821791.0833333334,,,,,6.550000000000001,
821791.0833333334,,,,,7.050000000000001,
821791.0833333334,,,,,8.600000000000001,
821791.0833333334,,,,,9.2,
821791.0833333334,,,,,8.0,
821791.0833333334,,,,,7.575,
821791.0833333334,,,,,10.9,
821791.0833333334,,,,,13.55,
821791.0833333334,,,,,13.475,
821791.0833333334,,,,,9.975,
821791.0833333334,,,,,8.3,
821791.0833333334,,,,,9.7,
821791.0833333334,,,,,11.5,
821791.0833333334,,,,,10.275,
821791.1666666666,,,,,6.9750000000000005,97.8
821791.1666666666,,,,,5.3500000000000005,
821791.1666666666,,,,,9.5,
821791.1666666666,,,,,9.775,
821791.1666666666,,,,,12.525000000000002,
821791.1666666666,,,,,12.675,
821791.1666666666,,,,,15.849999999999998,
821791.1666666666,,,,,17.75,
821791.1666666666,,,,,14.975,
821791.1666666666,,,,,16.975,
821791.1666666666,,,,,12.05,
821791.1666666666,,,,,6.199999999999999,
821791.1666666666,,,,,7.75,
821791.1666666666,,,,,9.8,
821791.1666666666,,,,,9.7,
821791.1666666666,,,,,9.375,
821791.1666666666,,,,,11.525,
821791.1666666666,,,,,8.725,
821791.1666666666,,,,,14.9,
821791.1666666666,,,,,13.475,
821791.1666666666,,,,,12.05,
821791.1666666666,,,,,12.65,
821791.1666666666,,,,,5.5,
821791.1666666666,,,,,8.4,
821791.1666666666,,,,,7.85,
821791.1666666666,,,,,6.450000000000001,
821791.1666666666,,,,,7.5,
821791.1666666666,,,,,3.775,
821791.25,,,,,6.425000000000001,168.6
821791.25,,,,,9.05,
821791.25,,,,,10.0,
821791.25,,,,,11.15,
821791.25,,,,,11.05,
821791.25,,,,,10.125,
821791.25,,,,,13.95,
821791.25,,,,,14.325,
821791.25,,,,,14.675,
821791.25,,,,,13.425,
821791.25,,,,,10.725,
821791.25,,,,,8.6,
821791.25,,,,,7.725,
821791.25,,,,,5.925,
821791.25,,,,,8.45,
821791.25,,,,,7.125,
821791.25,,,,,9.425,
821791.25,,,,,7.500000000000001,
821791.25,,,,,12.85,
821791.25,,,,,12.9,
821791.25,,,,,13.975,
821791.25,,,,,15.9,
821791.25,,,,,10.05,
821791.25,,,,,9.25,
821791.25,,,,,13.8,
821791.25,,,,,9.725,
821791.25,,,,,10.5,
821791.25,,,,,11.5,
821791.25,,,,,11.775,
821791.25,,,,,8.625,
821791.25,,,,,10.55,
821791.3333333334,,,,,7.475,49.1
821791.3333333334,,,,,10.0,
821791.3333333334,,,,,10.675,
821791.3333333334,,,,,10.725,
821791.3333333334,,,,,10.325,
821791.3333333334,,,,,17.225,
821791.3333333334,,,,,17.125,
821791.3333333334,,,,,17.525,
821791.3333333334,,,,,15.75,
821791.3333333334,,,,,16.174999999999997,
821791.3333333334,,,,,10.25,
821791.3333333334,,,,,5.1,
821791.3333333334,,,,,5.175,
821791.3333333334,,,,,5.050000000000001,
821791.3333333334,,,,,6.75,
821791.3333333334,,,,,4.9,
821791.3333333334,,,,,3.725000000000001,
821791.3333333334,,,,,4.625,
821791.3333333334,,,,,8.85,
821791.3333333334,,,,,7.65,
821791.3333333334,,,,,7.300000000000001,
821791.3333333334,,,,,6.3500000000000005,
821791.3333333334,,,,,5.2,
821791.3333333334,,,,,6.800000000000001,
821791.3333333334,,,,,8.175,
821791.3333333334,,,,,11.0,
821791.3333333334,,,,,10.575,
821791.3333333334,,,,,12.775,
821791.3333333334,,,,,13.475,
821791.3333333334,,,,,10.825,
821791.4166666666,,,,,8.15,70.7
821791.4166666666,,,,,12.15,
821791.4166666666,,,,,10.025,
821791.4166666666,,,,,10.525,
821791.4166666666,,,,,12.425,
821791.4166666666,,,,,16.05,
821791.4166666666,,,,,17.35,
821791.4166666666,,,,,16.15,
821791.4166666666,,,,,15.775,
821791.4166666666,,,,,14.15,
821791.4166666666,,,,,10.55,
821791.4166666666,,,,,5.0,
821791.4166666666,,,,,11.575,
821791.4166666666,,,,,16.5,
821791.4166666666,,,,,13.7,
821791.4166666666,,,,,12.8,
821791.4166666666,,,,,12.325,
821791.4166666666,,,,,11.5,
821791.4166666666,,,,,11.75,
821791.4166666666,,,,,16.125,
821791.4166666666,,,,,19.075,
821791.4166666666,,,,,15.975,
821791.4166666666,,,,,13.075,
821791.4166666666,,,,,13.825,
821791.4166666666,,,,,15.575,
821791.4166666666,,,,,16.2,
821791.4166666666,,,,,16.25,
821791.4166666666,,,,,18.225,
821791.4166666666,,,,,17.175,
821791.4166666666,,,,,16.725,
821791.4166666666,,,,,19.275,
821791.5,,,,,12.725,68.1
821791.5,,,,,12.425,
821791.5,,,,,8.15,
821791.5,,,,,15.925,
821791.5,,,,,12.625,
821791.5,,,,,17.3,
821791.5,,,,,16.4,
821791.5,,,,,18.05,
821791.5,,,,,17.299999999999997,
821791.5,,,,,17.6,
821791.5,,,,,10.650000000000002,
821791.5,,,,,7.225,
821791.5,,,,,13.85,
821791.5,,,,,10.9,
821791.5,,,,,15.175,
821791.5,,,,,13.325,
821791.5,,,,,13.55,
821791.5,,,,,14.075,
821791.5,,,,,13.15,
821791.5,,,,,12.925,
821791.5,,,,,14.7,
821791.5,,,,,12.7,
821791.5,,,,,16.6,
821791.5,,,,,18.525,
821791.5,,,,,16.075,
821791.5,,,,,18.575,
821791.5,,,,,20.8,
821791.5,,,,,24.1,
821791.5,,,,,19.825,
821791.5,,,,,19.575,
821791.5833333334,,,,,12.95,129.9
821791.5833333334,,,,,14.75,
821791.5833333334,,,,,11.675,
821791.5833333334,,,,,14.975,
821791.5833333334,,,,,14.25,
821791.5833333334,,,,,16.075000000000003,
821791.5833333334,,,,,16.424999999999997,
821791.5833333334,,,,,18.625,
821791.5833333334,,,,,19.2,
821791.5833333334,,,,,20.025,
821791.5833333334,,,,,13.85,
821791.5833333334,,,,,11.725,
821791.5833333334,,,,,17.125,
821791.5833333334,,,,,15.925,
821791.5833333334,,,,,23.0,
821791.5833333334,,,,,17.349999999999998,
821791.5833333334,,,,,19.1,
821791.5833333334,,,,,18.425,
821791.5833333334,,,,,17.55,
821791.5833333334,,,,,18.45,
821791.5833333334,,,,,20.675,
821791.5833333334,,,,,21.825000000000003,
821791.5833333334,,,,,19.1,
821791.5833333334,,,,,19.45,
821791.5833333334,,,,,17.1,
821791.5833333334,,,,,18.5,
821791.5833333334,,,,,15.45,
821791.5833333334,,,,,17.95,
821791.5833333334,,,,,17.875,
821791.5833333334,,,,,17.925,
821791.5833333334,,,,,17.474999999999998,
821791.6666666666,,,,,7.85,150.5
821791.6666666666,,,,,16.525,
821791.6666666666,,,,,12.025,
821791.6666666666,,,,,16.025,
821791.6666666666,,,,,14.275,
821791.6666666666,,,,,17.55,
821791.6666666666,,,,,18.175,
821791.6666666666,,,,,22.025,
821791.6666666666,,,,,18.55,
821791.6666666666,,,,,14.925,
821791.6666666666,,,,,12.825,
821791.6666666666,,,,,11.725,
821791.6666666666,,,,,16.275,
821791.6666666666,,,,,20.65,
821791.6666666666,,,,,16.2,
821791.6666666666,,,,,17.875,
821791.6666666666,,,,,16.725,
821791.6666666666,,,,,16.925,
821791.6666666666,,,,,16.225,
821791.6666666666,,,,,16.225,
821791.6666666666,,,,,15.325,
821791.6666666666,,,,,16.025,
821791.6666666666,,,,,15.65,
821791.6666666666,,,,,14.5,
821791.6666666666,,,,,16.95,
821791.6666666666,,,,,18.5,
821791.6666666666,,,,,20.200000000000003,
821791.6666666666,,,,,18.275,
821791.6666666666,,,,,17.925,
821791.6666666666,,,,,20.0,
821791.6666666666,,,,,17.075000000000003,
821791.75,,,,,11.8,106.0
821791.75,,,,,14.3,
821791.75,,,,,12.275,
821791.75,,,,,13.6,
821791.75,,,,,12.725,
821791.75,,,,,16.9,
821791.75,,,,,21.800000000000004,
821791.75,,,,,18.975,
821791.75,,,,,15.95,
821791.75,,,,,11.875,
821791.75,,,,,11.25,
821791.75,,,,,9.0,
821791.75,,,,,12.0,
821791.75,,,,,11.075,
821791.75,,,,,10.175,
821791.75,,,,,10.05,
821791.75,,,,,14.5,
821791.75,,,,,18.525,
821791.75,,,,,15.375,
821791.75,,,,,19.025,
821791.75,,,,,18.75,
821791.75,,,,,19.5,
821791.75,,,,,19.8,
821791.75,,,,,19.5,
821791.75,,,,,17.1,
821791.75,,,,,16.85,
821791.75,,,,,19.65,
821791.75,,,,,17.4,
821791.75,,,,,18.825,
821791.75,,,,,18.25,
821791.8333333334,,,,,9.425,156.0
821791.8333333334,,,,,16.25,
821791.8333333334,,,,,11.375,
821791.8333333334,,,,,14.675,
821791.8333333334,,,,,12.1,
821791.8333333334,,,,,17.65,
821791.8333333334,,,,,20.575,
821791.8333333334,,,,,17.05,
821791.8333333334,,,,,12.25,
821791.8333333334,,,,,10.675,
821791.8333333334,,,,,13.925,
821791.8333333334,,,,,11.325,
821791.8333333334,,,,,11.85,
821791.8333333334,,,,,13.125,
821791.8333333334,,,,,11.7,
821791.8333333334,,,,,11.2,
821791.8333333334,,,,,13.425,
821791.8333333334,,,,,12.15,
821791.8333333334,,,,,16.85,
821791.8333333334,,,,,15.625,
821791.8333333334,,,,,13.9,
821791.8333333334,,,,,10.775000000000002,
821791.8333333334,,,,,9.6,
821791.8333333334,,,,,10.375,
821791.8333333334,,,,,13.575,
821791.8333333334,,,,,11.2,
821791.8333333334,,,,,5.8,
821791.8333333334,,,,,6.4,
821791.8333333334,,,,,10.325,
821791.8333333334,,,,,10.7,
821791.8333333334,,,,,9.45,
821791.91,,,295.99,,,
821791.9166666666,,,,,7.2,73.2
821791.9166666666,,,,,12.45,
821791.9166666666,,,,,12.175,
821791.9166666666,,,,,10.125,
821791.9166666666,,,,,8.925,
821791.9166666666,,,,,12.1,
821791.9166666666,,,,,14.0,
821791.9166666666,,,,,14.125,
821791.9166666666,,,,,12.55,
821791.9166666666,,,,,14.4,
821791.9166666666,,,,,11.675,
821791.9166666666,,,,,7.9,
821791.9166666666,,,,,13.0,
821791.9166666666,,,,,11.05,
821791.9166666666,,,,,7.049999999999999,
821791.9166666666,,,,,4.575,
821791.9166666666,,,,,6.175000000000001,
821791.9166666666,,,,,3.825,
821791.9166666666,,,,,3.5500000000000003,
821791.9166666666,,,,,10.775,
821791.9166666666,,,,,11.75,
821791.9166666666,,,,,11.25,
821791.9166666666,,,,,13.25,
821791.9166666666,,,,,9.8,
821791.9166666666,,,,,7.025,
821791.9166666666,,,,,7.025,
821791.9166666666,,,,,9.675,
821791.9166666666,,,,,7.649999999999999,
821791.9166666666,,,,,3.9,
821791.9166666666,,,,,1.475,
821792.0,-19.669999999999987,-0.49,,,1.775,104.2
821792.0,-19.669999999999987,-0.49,,,5.675,
821792.0,-19.669999999999987,-0.49,,,8.6,
821792.0,-19.669999999999987,-0.49,,,6.000000000000001,
821792.0,-19.669999999999987,-0.49,,,7.825,
821792.0,-19.669999999999987,-0.49,,,9.675,
821792.0,-19.669999999999987,-0.49,,,14.2,
821792.0,-19.669999999999987,-0.49,,,14.325,
821792.0,-19.669999999999987,-0.49,,,10.25,
821792.0,-19.669999999999987,-0.49,,,13.475,
821792.0,-19.669999999999987,-0.49,,,10.7,
821792.0,-19.669999999999987,-0.49,,,5.975,
821792.0,-19.669999999999987,-0.49,,,7.225,
821792.0,-19.669999999999987,-0.49,,,6.475,
821792.0,-19.669999999999987,-0.49,,,10.5,
821792.0,-19.669999999999987,-0.49,,,9.025,
821792.0,-19.669999999999987,-0.49,,,5.525,
821792.0,-19.669999999999987,-0.49,,,6.1,
821792.0,-19.669999999999987,-0.49,,,8.8,
821792.0,-19.669999999999987,-0.49,,,5.525,
821792.0,-19.669999999999987,-0.49,,,12.025,
821792.0,-19.669999999999987,-0.49,,,13.525,
821792.0,-19.669999999999987,-0.49,,,6.949999999999999,
821792.0,-19.669999999999987,-0.49,,,3.025,
821792.0,-19.669999999999987,-0.49,,,2.875,
821792.0,-19.669999999999987,-0.49,,,0.7999999999999998,
821792.0,-19.669999999999987,-0.49,,,4.6,
821792.0,-19.669999999999987,-0.49,,,4.975,
821792.0,-19.669999999999987,-0.49,,,3.2750000000000004,
821792.0,-19.669999999999987,-0.49,,,0.05,
821792.0,-19.669999999999987,-0.49,,,2.9,
821792.0833333334,,,,,3.825,120.1
821792.0833333334,,,,,4.775,
821792.0833333334,,,,,4.375,
821792.0833333334,,,,,7.325,
821792.0833333334,,,,,10.55,
821792.0833333334,,,,,11.9,
821792.0833333334,,,,,15.225,
821792.0833333334,,,,,15.65,
821792.0833333334,,,,,12.750000000000002,
821792.0833333334,,,,,11.55,
821792.0833333334,,,,,9.6,
821792.0833333334,,,,,10.875,
821792.0833333334,,,,,9.3,
821792.0833333334,,,,,5.325,
821792.0833333334,,,,,3.35,
821792.0833333334,,,,,2.4,
821792.0833333334,,,,,6.050000000000001,
821792.0833333334,,,,,11.25,
821792.0833333334,,,,,10.475,
821792.0833333334,,,,,9.45,
821792.0833333334,,,,,6.4750000000000005,
821792.0833333334,,,,,4.275,
821792.0833333334,,,,,7.55,
821792.0833333334,,,,,6.125,
821792.0833333334,,,,,7.075,
821792.0833333334,,,,,10.7,
821792.0833333334,,,,,11.175,
821792.0833333334,,,,,8.350000000000001,
821792.0833333334,,,,,6.7250000000000005,
821792.0833333334,,,,,6.225,
821792.0833333334,,,,,3.325,
821792.1666666666,,,,,5.1,133.1
821792.1666666666,,,,,6.300000000000001,
821792.1666666666,,,,,4.875,
821792.1666666666,,,,,7.85,
821792.1666666666,,,,,9.1,
821792.1666666666,,,,,12.65,
821792.1666666666,,,,,13.099999999999998,
821792.1666666666,,,,,15.125,
821792.1666666666,,,,,13.575,
821792.1666666666,,,,,7.85,
821792.1666666666,,,,,8.925,
821792.1666666666,,,,,7.75,
821792.1666666666,,,,,7.449999999999999,
821792.1666666666,,,,,5.675,
821792.1666666666,,,,,1.325,
821792.1666666666,,,,,3.2,
821792.1666666666,,,,,1.45,
821792.1666666666,,,,,3.825,
821792.1666666666,,,,,6.6000000000000005,
821792.1666666666,,,,,12.1,
821792.1666666666,,,,,13.05,
821792.1666666666,,,,,9.6,
821792.1666666666,,,,,8.325,
821792.1666666666,,,,,8.149999999999999,
821792.1666666666,,,,,7.25,
821792.1666666666,,,,,6.85,
821792.1666666666,,,,,4.375,
821792.1666666666,,,,,5.75,
821792.1666666666,,,,,3.1,
821792.25,,,,,5.5,77.1
821792.25,,,,,4.925,
821792.25,,,,,4.1,
821792.25,,,,,7.35,
821792.25,,,,,9.8,
821792.25,,,,,12.225,
821792.25,,,,,12.7,
821792.25,,,,,18.5,
821792.25,,,,,13.275,
821792.25,,,,,9.1,
821792.25,,,,,10.675,
821792.25,,,,,6.0,
821792.25,,,,,8.55,
821792.25,,,,,4.575,
821792.25,,,,,4.925000000000001,
821792.25,,,,,13.2,
821792.25,,,,,7.575,
821792.25,,,,,6.325000000000001,
821792.25,,,,,15.625,
821792.25,,,,,13.9,
821792.25,,,,,11.65,
821792.25,,,,,10.65,
821792.25,,,,,12.425,
821792.25,,,,,6.199999999999999,
821792.25,,,,,4.35,
821792.25,,,,,5.675,
821792.25,,,,,6.750000000000001,
821792.25,,,,,12.575,
821792.25,,,,,7.0,
821792.25,,,,,6.225,
821792.25,,,,,8.4,
821792.3333333334,,,,,6.199999999999999,60.5
821792.3333333334,,,,,6.675000000000001,
821792.3333333334,,,,,5.3,
821792.3333333334,,,,,9.275,
821792.3333333334,,,,,11.35,
821792.3333333334,,,,,15.975,
821792.3333333334,,,,,14.625,
821792.3333333334,,,,,18.725,
821792.3333333334,,,,,12.35,
821792.3333333334,,,,,11.7,
821792.3333333334,,,,,11.375,
821792.3333333334,,,,,13.475,
821792.3333333334,,,,,11.35,
821792.3333333334,,,,,14.000000000000002,
821792.3333333334,,,,,14.35,
821792.3333333334,,,,,14.225,
821792.3333333334,,,,,10.975,
821792.3333333334,,,,,12.025,
821792.3333333334,,,,,10.625,
821792.3333333334,,,,,10.05,
821792.3333333334,,,,,9.425,
821792.3333333334,,,,,12.25,
821792.3333333334,,,,,14.35,
821792.3333333334,,,,,14.05,
821792.3333333334,,,,,9.175,
821792.3333333334,,,,,10.875,
821792.3333333334,,,,,14.325,
821792.3333333334,,,,,13.875,
821792.3333333334,,,,,16.45,
821792.3333333334,,,,,12.625,
821792.4166666666,,,,,8.2,65.3
821792.4166666666,,,,,7.05,
821792.4166666666,,,,,7.45,
821792.4166666666,,,,,11.9,
821792.4166666666,,,,,13.95,
821792.4166666666,,,,,15.275,
821792.4166666666,,,,,16.049999999999997,
821792.4166666666,,,,,15.25,
821792.4166666666,,,,,16.65,
821792.4166666666,,,,,13.95,
821792.4166666666,,,,,13.4,
821792.4166666666,,,,,12.825,
821792.4166666666,,,,,18.025,
821792.4166666666,,,,,15.925,
821792.4166666666,,,,,14.575,
821792.4166666666,,,,,18.1,
821792.4166666666,,,,,12.95,
821792.4166666666,,,,,13.25,
821792.4166666666,,,,,13.025,
821792.4166666666,,,,,10.6,
821792.4166666666,,,,,12.325,
821792.4166666666,,,,,12.925,
821792.4166666666,,,,,14.65,
821792.4166666666,,,,,16.2,
821792.4166666666,,,,,12.825,
821792.4166666666,,,,,13.225,
821792.4166666666,,,,,14.325000000000005,
821792.4166666666,,,,,16.725,
821792.4166666666,,,,,18.35,
821792.4166666666,,,,,16.825000000000003,
821792.4166666666,,,,,20.075000000000003,
821792.5,,,,,10.6,54.8
821792.5,,,,,9.35,
821792.5,,,,,8.875,
821792.5,,,,,14.0,
821792.5,,,,,12.45,
821792.5,,,,,15.675,
821792.5,,,,,18.975,
821792.5,,,,,18.25,
821792.5,,,,,17.55,
821792.5,,,,,14.15,
821792.5,,,,,12.45,
821792.5,,,,,11.25,
821792.5,,,,,21.625,
821792.5,,,,,17.2,
821792.5,,,,,18.175,
821792.5,,,,,18.55,
821792.5,,,,,18.975,
821792.5,,,,,15.9,
821792.5,,,,,19.025,
821792.5,,,,,18.15,
821792.5,,,,,17.525,
821792.5,,,,,16.3,
821792.5,,,,,17.325,
821792.5,,,,,15.475,
821792.5,,,,,18.15,
821792.5,,,,,16.275000000000002,
821792.5,,,,,14.525,
821792.5,,,,,17.05,
821792.5,,,,,19.95,
821792.5,,,,,20.825000000000003,
821792.5833333334,,,,,13.0,99.8
821792.5833333334,,,,,9.875,
821792.5833333334,,,,,12.1,
821792.5833333334,,,,,13.35,
821792.5833333334,,,,,13.5,
821792.5833333334,,,,,17.775,
821792.5833333334,,,,,17.65,
821792.5833333334,,,,,20.1,
821792.5833333334,,,,,18.200000000000003,
821792.5833333334,,,,,15.025,
821792.5833333334,,,,,13.55,
821792.5833333334,,,,,10.8,
821792.5833333334,,,,,22.875,
821792.5833333334,,,,,20.25,
821792.5833333334,,,,,19.15,
821792.5833333334,,,,,17.95,
821792.5833333334,,,,,20.55,
821792.5833333334,,,,,19.35,
821792.5833333334,,,,,22.125,
821792.5833333334,,,,,24.075000000000003,
821792.5833333334,,,,,19.825,
821792.5833333334,,,,,19.6,
821792.5833333334,,,,,18.55,
821792.5833333334,,,,,20.25,
821792.5833333334,,,,,20.425,
821792.5833333334,,,,,19.175,
821792.5833333334,,,,,18.8,
821792.5833333334,,,,,22.4,
821792.5833333334,,,,,22.8,
821792.5833333334,,,,,21.7,
821792.5833333334,,,,,22.1,
821792.6666666666,,,,,11.3,114.2
821792.6666666666,,,,,11.75,
821792.6666666666,,,,,13.875,
821792.6666666666,,,,,17.575,
821792.6666666666,,,,,13.425,
821792.6666666666,,,,,17.5,
821792.6666666666,,,,,20.275,
821792.6666666666,,,,,19.15,
821792.6666666666,,,,,18.200000000000003,
821792.6666666666,,,,,12.6,
821792.6666666666,,,,,12.475,
821792.6666666666,,,,,8.700000000000001,
821792.6666666666,,,,,20.425,
821792.6666666666,,,,,21.950000000000003,
821792.6666666666,,,,,19.45,
821792.6666666666,,,,,15.175,
821792.6666666666,,,,,18.6,
821792.6666666666,,,,,17.3,
821792.6666666666,,,,,17.875,
821792.6666666666,,,,,14.675,
821792.6666666666,,,,,16.35,
821792.6666666666,,,,,16.625,
821792.6666666666,,,,,15.025,
821792.6666666666,,,,,15.15,
821792.6666666666,,,,,15.55,
821792.6666666666,,,,,18.75,
821792.6666666666,,,,,21.675,
821792.6666666666,,,,,22.3,
821792.6666666666,,,,,21.6,
821792.6666666666,,,,,21.175,
821792.6666666666,,,,,18.025,
821792.75,,,,,10.6,96.1
821792.75,,,,,10.375,
821792.75,,,,,11.1,
821792.75,,,,,10.575,
821792.75,,,,,15.5,
821792.75,,,,,16.9,
821792.75,,,,,19.525,
821792.75,,,,,19.1,
821792.75,,,,,16.35,
821792.75,,,,,15.3,
821792.75,,,,,15.2,
821792.75,,,,,10.65,
821792.75,,,,,15.65,
821792.75,,,,,15.875,
821792.75,,,,,16.675,
821792.75,,,,,20.625,
821792.75,,,,,20.35,
821792.75,,,,,18.375,
821792.75,,,,,16.5,
821792.75,,,,,15.15,
821792.75,,,,,13.35,
821792.75,,,,,13.05,
821792.75,,,,,16.725,
821792.75,,,,,15.8,
821792.75,,,,,13.375,
821792.75,,,,,14.425,
821792.75,,,,,14.75,
821792.75,,,,,12.775,
821792.75,,,,,14.849999999999998,
821792.75,,,,,17.5,
821792.8333333334,,,,,10.275,64.9
821792.8333333334,,,,,5.75,
821792.8333333334,,,,,7.525,
821792.8333333334,,,,,10.75,
821792.8333333334,,,,,13.3,
821792.8333333334,,,,,13.475,
821792.8333333334,,,,,16.674999999999997,
821792.8333333334,,,,,13.625,
821792.8333333334,,,,,17.0,
821792.8333333334,,,,,15.2,
821792.8333333334,,,,,13.3,
821792.8333333334,,,,,5.925000000000001,
821792.8333333334,,,,,8.925,
821792.8333333334,,,,,12.05,
821792.8333333334,,,,,10.9,
821792.8333333334,,,,,11.25,
821792.8333333334,,,,,16.875,
821792.8333333334,,,,,19.05,
821792.8333333334,,,,,18.325000000000003,
821792.8333333334,,,,,16.325000000000003,
821792.8333333334,,,,,17.575000000000003,
821792.8333333334,,,,,13.25,
821792.8333333334,,,,,14.8,
821792.8333333334,,,,,11.75,
821792.8333333334,,,,,10.325,
821792.8333333334,,,,,10.375,
821792.8333333334,,,,,10.2,
821792.8333333334,,,,,14.225,
821792.8333333334,,,,,12.675,
821792.8333333334,,,,,9.2,
821792.8333333334,,,,,12.95,
821792.9166666666,,,,,8.475,75.2
821792.9166666666,,,,,7.5,
821792.9166666666,,,,,10.175,
821792.9166666666,,,,,12.474999999999998,
821792.9166666666,,,,,13.15,
821792.9166666666,,,,,14.05,
821792.9166666666,,,,,16.5,
821792.9166666666,,,,,14.4,
821792.9166666666,,,,,16.075,
821792.9166666666,,,,,14.35,
821792.9166666666,,,,,12.525,
821792.9166666666,,,,,7.35,
821792.9166666666,,,,,12.1,
821792.9166666666,,,,,12.35,
821792.9166666666,,,,,11.05,
821792.9166666666,,,,,7.85,
821792.9166666666,,,,,8.95,
821792.9166666666,,,,,13.075,
821792.9166666666,,,,,10.775,
821792.9166666666,,,,,5.45,
821792.9166666666,,,,,0.7,
821792.9166666666,,,,,-0.3000000000000002,
821792.9166666666,,,,,1.95,
821792.9166666666,,,,,3.325,
821792.9166666666,,,,,2.1,
821792.9166666666,,,,,3.9,
821792.9166666666,,,,,1.775,
821792.9166666666,,,,,4.525,
821792.9166666666,,,,,5.4,
821792.9166666666,,,,,11.05,
821793.0,-19.554999999999986,-0.26,,896.0,9.55,83.1
821793.0,-19.554999999999986,-0.26,,896.0,8.325,
821793.0,-19.554999999999986,-0.26,,896.0,5.875,
821793.0,-19.554999999999986,-0.26,,896.0,12.875,
821793.0,-19.554999999999986,-0.26,,896.0,15.675,
821793.0,-19.554999999999986,-0.26,,896.0,13.3,
821793.0,-19.554999999999986,-0.26,,896.0,14.075,
821793.0,-19.554999999999986,-0.26,,896.0,12.975,
821793.0,-19.554999999999986,-0.26,,896.0,12.725,
821793.0,-19.554999999999986,-0.26,,896.0,7.925,
821793.0,-19.554999999999986,-0.26,,896.0,8.6,
821793.0,-19.554999999999986,-0.26,,896.0,5.699999999999999,
821793.0,-19.554999999999986,-0.26,,896.0,1.025,
821793.0,-19.554999999999986,-0.26,,896.0,6.7,
821793.0,-19.554999999999986,-0.26,,896.0,9.55,
821793.0,-19.554999999999986,-0.26,,896.0,15.25,
821793.0,-19.554999999999986,-0.26,,896.0,14.575,
821793.0,-19.554999999999986,-0.26,,896.0,6.175000000000001,
