year reset,temp cffill mod,anom c mod,co2 mean
821730.0,,,
821730.0,,,
821730.0,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.0833333334,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.1666666666,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.25,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.3333333334,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.4166666666,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.5833333334,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.6666666666,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.75,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.8333333334,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821730.9166666666,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.0833333334,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.1666666666,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.25,,,
821731.29,,,281.58
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.3333333334,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.4166666666,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.5833333334,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.6666666666,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.75,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.8333333334,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821731.9166666666,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.0833333334,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.1666666666,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.25,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.3333333334,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.4166666666,,,
821732.46,,,283.53
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.5833333334,,,
821732.65,,,283.18
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.6666666666,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.75,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.8333333334,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821732.9166666666,,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0,-54.94999999999999,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.0833333334,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.1666666666,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.25,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.3333333334,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.4166666666,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
821733.5833333334,,,
