year reset dt,year reset,year,temp c,anom c,modern anom c,modern temp c,temp c resample 1000Y,temp c mean
767123,767123.0,-52765.0,-61.54999999999998,,,,,
767141,767141.0,-52747.0,,-7.37,,,,
767172,767172.0,-52716.0,-61.04999999999998,,,,,
767193,767193.0,-52695.0,,-7.9,,,,
767220,767220.0,-52668.0,-61.34999999999997,,,,,
767244,767244.0,-52644.0,,-7.62,,,,
767267,767267.0,-52621.0,-60.34999999999997,,,,,
767294,767294.0,-52594.0,,-6.79,,,,
767313,767313.0,-52575.0,-61.04999999999998,,,,,
767343,767343.0,-52545.0,,-7.4,,,,
767359,767359.0,-52529.0,-60.34999999999997,,,,,
767393,767393.0,-52495.0,,-7.4,,,,
767409,767409.0,-52479.0,-61.54999999999998,,,,,
767442,767442.0,-52446.0,,-6.86,,,,
767460,767460.0,-52428.0,-61.74999999999997,,,,,
767491,767491.0,-52397.0,,-6.9,,,,
767510,767510.0,-52378.0,-62.04999999999998,,,,,
767537,767537.0,-52351.0,,-7.04,,,,
767558,767558.0,-52330.0,-60.94999999999999,,,,,
767582,767582.0,-52306.0,,-5.42,,,,
767605,767605.0,-52283.0,-61.14999999999998,,,,,
767625,767625.0,-52263.0,,-5.83,,,,
767652,767652.0,-52236.0,-61.04999999999998,,,,,
767669,767669.0,-52219.0,,-5.96,,,,
767696,767696.0,-52192.0,-60.14999999999998,,,,,
767713,767713.0,-52175.0,,-5.66,,,,
767739,767739.0,-52149.0,-59.84999999999997,,,,,
767760,767760.0,-52128.0,,-6.98,,,,
767782,767782.0,-52106.0,-59.74999999999997,,,,,
767807,767807.0,-52081.0,,-6.5,,,,
767825,767825.0,-52063.0,-59.84999999999997,,,,,
767854,767854.0,-52034.0,,-6.67,,,,
767867,767867.0,-52021.0,-60.04999999999998,,,,,
767900,767900.0,-51988.0,,-6.25,,,,
767910,767910.0,-51978.0,-59.84999999999997,,,,,
767945,767945.0,-51943.0,,-6.52,,,,
767955,767955.0,-51933.0,-60.24999999999997,,,,,
767990,767990.0,-51898.0,,-5.54,,,,
767999,767999.0,-51889.0,-59.94999999999999,,,,,-60.7772727272727
768034,768034.0,-51854.0,,-6.25,,,,
768044,768044.0,-51844.0,-61.04999999999998,,,,,
768077,768077.0,-51811.0,,-5.54,,,,
768089,768089.0,-51799.0,-60.64999999999998,,,,,
768124,768124.0,-51764.0,,-6.66,,,,
768134,768134.0,-51754.0,-59.14999999999998,,,,,
768172,768172.0,-51716.0,,-6.87,,,,
768178,768178.0,-51710.0,-61.14999999999998,,,,,
768221,768221.0,-51667.0,,-7.19,,,,
768228,768228.0,-51660.0,-61.64999999999998,,,,,
768267,768267.0,-51621.0,,-6.08,,,,
768277,768277.0,-51611.0,-61.44999999999999,,,,,
768312,768312.0,-51576.0,,-6.3,,,,
768326,768326.0,-51562.0,-61.04999999999998,,,,,
768356,768356.0,-51532.0,,-6.18,,,,
768372,768372.0,-51516.0,-60.94999999999999,,,,,
768398,768398.0,-51490.0,,-5.29,,,,
768417,768417.0,-51471.0,-59.44999999999999,,,,,
768439,768439.0,-51449.0,,-4.99,,,,
768463,768463.0,-51425.0,-60.94999999999999,,,,,
768479,768479.0,-51409.0,,-4.92,,,,
768510,768510.0,-51378.0,-61.54999999999998,,,,,
768520,768520.0,-51368.0,,-4.95,,,,
768557,768557.0,-51331.0,-60.14999999999998,,,,,
768560,768560.0,-51328.0,,-5.18,,,,
768601,768601.0,-51287.0,,-5.03,,,,
768604,768604.0,-51284.0,-61.24999999999997,,,,,
768643,768643.0,-51245.0,,-5.41,,,,
768652,768652.0,-51236.0,-60.84999999999997,,,,,
768685,768685.0,-51203.0,,-5.08,,,,
768701,768701.0,-51187.0,-61.94999999999999,,,,,
768728,768728.0,-51160.0,,-6.18,,,,
768749,768749.0,-51139.0,-60.54999999999998,,,,,
768771,768771.0,-51117.0,,-5.75,,,,
768798,768798.0,-51090.0,-60.94999999999999,,,,,
768812,768812.0,-51076.0,,-4.25,,,,
768846,768846.0,-51042.0,-61.64999999999998,,,,,
768856,768856.0,-51032.0,,-6.33,,,,
768895,768895.0,-50993.0,-61.14999999999998,,,,,
768903,768903.0,-50985.0,,-6.82,,,,
768946,768946.0,-50942.0,-61.74999999999997,,,,,
768950,768950.0,-50938.0,,-6.62,,,,
768995,768995.0,-50893.0,,-6.18,,,,
768997,768997.0,-50891.0,-61.14999999999998,,,,,
768999,,,,,,,,-60.97380952380951
769039,769039.0,-50849.0,,-6.11,,,,
769047,769047.0,-50841.0,-62.14999999999998,,,,,
769081,769081.0,-50807.0,,-4.61,,,,
769094,769094.0,-50794.0,-61.14999999999998,,,,,
769125,769125.0,-50763.0,,-6.11,,,,
769141,769141.0,-50747.0,-60.14999999999998,,,,,
769170,769170.0,-50718.0,,-6.72,,,,
769188,769188.0,-50700.0,-61.24999999999997,,,,,
769213,769213.0,-50675.0,,-5.28,,,,
769235,769235.0,-50653.0,-59.44999999999999,,,,,
769258,769258.0,-50630.0,,-6.35,,,,
769283,769283.0,-50605.0,-60.84999999999997,,,,,
769303,769303.0,-50585.0,,-5.97,,,,
769330,769330.0,-50558.0,-61.14999999999998,,,,,
769350,769350.0,-50538.0,,-7.04,,,,
769380,769380.0,-50508.0,-61.64999999999998,,,,,
769395,769395.0,-50493.0,,-5.66,,,,
769429,769429.0,-50459.0,-60.34999999999997,,,,,
769440,769440.0,-50448.0,,-6.07,,,,
769479,769479.0,-50409.0,-61.54999999999998,,,,,
769486,769486.0,-50402.0,,-6.75,,,,
769531,769531.0,-50357.0,-60.94999999999999,,,,,
769533,769533.0,-50355.0,,-6.32,,,,
769580,769580.0,-50308.0,,-6.86,,,,
769584,769584.0,-50304.0,-62.24999999999997,,,,,
769626,769626.0,-50262.0,,-6.32,,,,
769636,769636.0,-50252.0,-61.44999999999999,,,,,
769675,769675.0,-50213.0,,-7.27,,,,
769687,769687.0,-50201.0,-62.24999999999997,,,,,
769721,769721.0,-50167.0,,-6.23,,,,
769739,769739.0,-50149.0,-60.84999999999997,,,,,
769763,769763.0,-50125.0,,-5.24,,,,
769790,769790.0,-50098.0,-61.34999999999997,,,,,
769806,769806.0,-50082.0,,-6.36,,,,
769843,769843.0,-50045.0,-61.44999999999999,,,,,
769848,769848.0,-50040.0,,-4.62,,,,
769891,769891.0,-49997.0,,-5.97,,,,
769896,769896.0,-49992.0,-62.04999999999998,,,,,
769937,769937.0,-49951.0,,-6.26,,,,
769949,769949.0,-49939.0,-61.64999999999998,,,,,
769984,769984.0,-49904.0,,-6.81,,,,
769999,,,,,,,,-61.260526315789456
770003,770003.0,-49885.0,-61.94999999999999,,,,,
770027,770027.0,-49861.0,,-5.49,,,,
770057,770057.0,-49831.0,-61.84999999999997,,,,,
770073,770073.0,-49815.0,,-6.64,,,,
770112,770112.0,-49776.0,-62.04999999999998,,,,,
770119,770119.0,-49769.0,,-6.11,,,,
770167,770167.0,-49721.0,,-7.35,,,,
770168,770168.0,-49720.0,-62.24999999999997,,,,,
770216,770216.0,-49672.0,,-6.57,,,,
770225,770225.0,-49663.0,-62.24999999999997,,,,,
770263,770263.0,-49625.0,,-7.41,,,,
770281,770281.0,-49607.0,-62.74999999999997,,,,,
770310,770310.0,-49578.0,,-5.98,,,,
770335,770335.0,-49553.0,-61.54999999999998,,,,,
770355,770355.0,-49533.0,,-6.42,,,,
770389,770389.0,-49499.0,-61.54999999999998,,,,,
770402,770402.0,-49486.0,,-6.61,,,,
770443,770443.0,-49445.0,-62.24999999999997,,,,,
770451,770451.0,-49437.0,,-7.21,,,,
770497,770497.0,-49391.0,-62.34999999999997,,,,,
770499,770499.0,-49389.0,,-6.77,,,,
770547,770547.0,-49341.0,,-7.02,,,,
770552,770552.0,-49336.0,-61.44999999999999,,,,,
770596,770596.0,-49292.0,,-6.95,,,,
770607,770607.0,-49281.0,-62.34999999999997,,,,,
770645,770645.0,-49243.0,,-7.22,,,,
770661,770661.0,-49227.0,-61.94999999999999,,,,,
770695,770695.0,-49193.0,,-7.38,,,,
770716,770716.0,-49172.0,-61.14999999999998,,,,,
770746,770746.0,-49142.0,,-7.38,,,,
770770,770770.0,-49118.0,-62.94999999999999,,,,,
770797,770797.0,-49091.0,,-7.84,,,,
770824,770824.0,-49064.0,-62.34999999999997,,,,,
770845,770845.0,-49043.0,,-6.71,,,,
770877,770877.0,-49011.0,-62.04999999999998,,,,,
770893,770893.0,-48995.0,,-6.69,,,,
770930,770930.0,-48958.0,-60.54999999999998,,,,,
770942,770942.0,-48946.0,,-7.37,,,,
770985,770985.0,-48903.0,-61.94999999999999,,,,,
770992,770992.0,-48896.0,,-7.5,,,,
770999,,,,,,,,-61.97631578947367
771039,771039.0,-48849.0,-61.94999999999999,,,,,
771040,771040.0,-48848.0,,-6.59,,,,
771089,771089.0,-48799.0,,-7.48,,,,
771094,771094.0,-48794.0,-62.34999999999997,,,,,
771137,771137.0,-48751.0,,-7.02,,,,
771148,771148.0,-48740.0,-62.44999999999999,,,,,
771186,771186.0,-48702.0,,-6.25,,,,
771202,771202.0,-48686.0,-61.94999999999999,,,,,
771236,771236.0,-48652.0,,-8.11,,,,
771256,771256.0,-48632.0,-61.34999999999997,,,,,
771287,771287.0,-48601.0,,-7.43,,,,
771310,771310.0,-48578.0,-61.84999999999997,,,,,
771335,771335.0,-48553.0,,-7.17,,,,
771363,771363.0,-48525.0,-61.54999999999998,,,,,
771380,771380.0,-48508.0,,-5.64,,,,
771417,771417.0,-48471.0,-61.94999999999999,,,,,
771427,771427.0,-48461.0,,-7.05,,,,
771474,771474.0,-48414.0,-63.04999999999998,,,,,
771476,771476.0,-48412.0,,-7.06,,,,
771527,771527.0,-48361.0,,-7.5,,,,
771532,771532.0,-48356.0,-62.34999999999997,,,,,
771577,771577.0,-48311.0,,-7.53,,,,
771589,771589.0,-48299.0,-62.54999999999998,,,,,
771626,771626.0,-48262.0,,-7.02,,,,
771644,771644.0,-48244.0,-61.34999999999997,,,,,
771672,771672.0,-48216.0,,-6.5,,,,
771700,771700.0,-48188.0,-62.54999999999998,,,,,
771720,771720.0,-48168.0,,-6.96,,,,
771755,771755.0,-48133.0,-62.54999999999998,,,,,
771767,771767.0,-48121.0,,-6.64,,,,
771810,771810.0,-48078.0,-60.94999999999999,,,,,
771816,771816.0,-48072.0,,-7.06,,,,
771866,771866.0,-48022.0,-62.34999999999997,,,,,
771868,771868.0,-48020.0,,-8.18,,,,
771920,771920.0,-47968.0,,-7.49,,,,
771921,771921.0,-47967.0,-62.44999999999999,,,,,
771969,771969.0,-47919.0,,-7.67,,,,
771977,771977.0,-47911.0,-61.64999999999998,,,,,
771999,,,,,,,,-62.06666666666664
772018,772018.0,-47870.0,,-6.3,,,,
772034,772034.0,-47854.0,-62.04999999999998,,,,,
772068,772068.0,-47820.0,,-7.67,,,,
772090,772090.0,-47798.0,-62.84999999999997,,,,,
772117,772117.0,-47771.0,,-7.7,,,,
772150,772150.0,-47738.0,-62.24999999999997,,,,,
772165,772165.0,-47723.0,,-6.1,,,,
772210,772210.0,-47678.0,-63.24999999999997,,,,,
772214,772214.0,-47674.0,,-7.45,,,,
772263,772263.0,-47625.0,,-7.54,,,,
772270,772270.0,-47618.0,-62.54999999999998,,,,,
772312,772312.0,-47576.0,,-6.75,,,,
772329,772329.0,-47559.0,-62.94999999999999,,,,,
772361,772361.0,-47527.0,,-7.16,,,,
772389,772389.0,-47499.0,-62.14999999999998,,,,,
772412,772412.0,-47476.0,,-7.96,,,,
772449,772449.0,-47439.0,-63.04999999999998,,,,,
772463,772463.0,-47425.0,,-7.36,,,,
772508,772508.0,-47380.0,-62.44999999999999,,,,,
772516,772516.0,-47372.0,,-8.39,,,,
772567,772567.0,-47321.0,-62.54999999999998,,,,,
772569,772569.0,-47319.0,,-7.64,,,,
772620,772620.0,-47268.0,,-8.05,,,,
772626,772626.0,-47262.0,-62.44999999999999,,,,,
772671,772671.0,-47217.0,,-7.28,,,,
772682,772682.0,-47206.0,-61.44999999999999,,,,,
772723,772723.0,-47165.0,,-8.17,,,,
772738,772738.0,-47150.0,-61.84999999999997,,,,,
772775,772775.0,-47113.0,,-7.59,,,,
772794,772794.0,-47094.0,-61.94999999999999,,,,,
772826,772826.0,-47062.0,,-7.67,,,,
772855,772855.0,-47033.0,-63.04999999999998,,,,,
772876,772876.0,-47012.0,,-7.57,,,,
772916,772916.0,-46972.0,-63.14999999999998,,,,,
772923,772923.0,-46965.0,,-6.54,,,,
772971,772971.0,-46917.0,,-7.01,,,,
772978,772978.0,-46910.0,-61.84999999999997,,,,,
772999,,,,,,,,-62.46176470588233
773019,773019.0,-46869.0,,-7.08,,,,
773038,773038.0,-46850.0,-62.44999999999999,,,,,
773072,773072.0,-46816.0,,-8.17,,,,
773099,773099.0,-46789.0,-63.34999999999997,,,,,
773126,773126.0,-46762.0,,-8.32,,,,
773160,773160.0,-46728.0,-61.84999999999997,,,,,
773174,773174.0,-46714.0,,-6.93,,,,
773218,773218.0,-46670.0,-62.14999999999998,,,,,
773225,773225.0,-46663.0,,-7.56,,,,
773275,773275.0,-46613.0,-61.64999999999998,,,,,
773280,773280.0,-46608.0,,-8.51,,,,
773328,773328.0,-46560.0,,-7.0,,,,
773333,773333.0,-46555.0,-61.74999999999997,,,,,
773377,773377.0,-46511.0,,-7.31,,,,
773393,773393.0,-46495.0,-61.64999999999998,,,,,
773424,773424.0,-46464.0,,-6.8,,,,
773453,773453.0,-46435.0,-62.84999999999997,,,,,
773471,773471.0,-46417.0,,-6.63,,,,
773514,773514.0,-46374.0,-62.14999999999998,,,,,
773520,773520.0,-46368.0,,-6.8,,,,
773570,773570.0,-46318.0,,-7.99,,,,
773577,773577.0,-46311.0,-62.84999999999997,,,,,
773621,773621.0,-46267.0,,-7.31,,,,
773641,773641.0,-46247.0,-63.44999999999999,,,,,
773673,773673.0,-46215.0,,-7.94,,,,
773704,773704.0,-46184.0,-62.84999999999997,,,,,
773727,773727.0,-46161.0,,-8.55,,,,
773765,773765.0,-46123.0,-62.74999999999997,,,,,
773780,773780.0,-46108.0,,-8.02,,,,
773826,773826.0,-46062.0,-63.84999999999997,,,,,
773833,773833.0,-46055.0,,-7.92,,,,
773887,773887.0,-46001.0,-62.14999999999998,,,,,
773888,773888.0,-46000.0,,-8.94,,,,
773938,773938.0,-45950.0,,-7.25,,,,
773941,773941.0,-45947.0,-61.54999999999998,,,,,
773986,773986.0,-45902.0,,-6.65,,,,
773996,773996.0,-45892.0,-62.54999999999998,,,,,
773999,,,,,,,,-62.46176470588233
774035,774035.0,-45853.0,,-7.66,,,,
774050,774050.0,-45838.0,-61.94999999999999,,,,,
774083,774083.0,-45805.0,,-7.13,,,,
774101,774101.0,-45787.0,-61.14999999999998,,,,,
774128,774128.0,-45760.0,,-6.27,,,,
774151,774151.0,-45737.0,-61.14999999999998,,,,,
774174,774174.0,-45714.0,,-6.24,,,,
774202,774202.0,-45686.0,-62.04999999999998,,,,,
774222,774222.0,-45666.0,,-7.2,,,,
774253,774253.0,-45635.0,-61.84999999999997,,,,,
774269,774269.0,-45619.0,,-7.0,,,,
774304,774304.0,-45584.0,-61.64999999999998,,,,,
774316,774316.0,-45572.0,,-6.73,,,,
774355,774355.0,-45533.0,-61.84999999999997,,,,,
774364,774364.0,-45524.0,,-6.97,,,,
774405,774405.0,-45483.0,-61.44999999999999,,,,,
774410,774410.0,-45478.0,,-6.59,,,,
774455,774455.0,-45433.0,-62.04999999999998,,,,,
774458,774458.0,-45430.0,,-7.15,,,,
774504,774504.0,-45384.0,,-6.64,,,,
774505,774505.0,-45383.0,-61.54999999999998,,,,,
774549,774549.0,-45339.0,,-6.67,,,,
774550,774550.0,-45338.0,-61.54999999999998,,,,,
774592,774592.0,-45296.0,,-4.97,,,,
774596,774596.0,-45292.0,-59.84999999999997,,,,,
774635,774635.0,-45253.0,,-6.44,,,,
774642,774642.0,-45246.0,-61.34999999999997,,,,,
774680,774680.0,-45208.0,,-6.24,,,,
774689,774689.0,-45199.0,-61.14999999999998,,,,,
774727,774727.0,-45161.0,,-6.8,,,,
774737,774737.0,-45151.0,-61.64999999999998,,,,,
774773,774773.0,-45115.0,,-6.75,,,,
774784,774784.0,-45104.0,-61.64999999999998,,,,,
774818,774818.0,-45070.0,,-6.17,,,,
774830,774830.0,-45058.0,-61.04999999999998,,,,,
774863,774863.0,-45025.0,,-6.44,,,,
774876,774876.0,-45012.0,-61.34999999999997,,,,,
774908,774908.0,-44980.0,,-6.44,,,,
774922,774922.0,-44966.0,-61.34999999999997,,,,,
774953,774953.0,-44935.0,,-5.88,,,,
774968,774968.0,-44920.0,-60.74999999999997,,,,,
774998,774998.0,-44890.0,,-6.86,,,,
774999,,,,,,,,-61.41999999999998
775015,775015.0,-44873.0,-61.74999999999997,,,,,
775044,775044.0,-44844.0,,-6.49,,,,
775061,775061.0,-44827.0,-61.34999999999997,,,,,
775090,775090.0,-44798.0,,-6.58,,,,
775104,775104.0,-44784.0,-61.44999999999999,,,,,
775131,775131.0,-44757.0,,-5.25,,,,
775147,775147.0,-44741.0,-60.14999999999998,,,,,
775172,775172.0,-44716.0,,-5.68,,,,
775190,775190.0,-44698.0,-60.54999999999998,,,,,
775214,775214.0,-44674.0,,-5.05,,,,
775231,775231.0,-44657.0,-59.94999999999999,,,,,
775255,775255.0,-44633.0,,-5.51,,,,
775273,775273.0,-44615.0,-60.34999999999997,,,,,
775296,775296.0,-44592.0,,-5.64,,,,
775314,775314.0,-44574.0,-60.54999999999998,,,,,
775334,775334.0,-44554.0,,-4.03,,,,
775352,775352.0,-44536.0,-58.94999999999999,,,,,
775372,775372.0,-44516.0,,-4.57,,,,
775390,775390.0,-44498.0,-59.44999999999999,,,,,
775411,775411.0,-44477.0,,-4.85,,,,
775428,775428.0,-44460.0,-59.74999999999997,,,,,
775454,775454.0,-44434.0,,-5.72,,,,
775471,775471.0,-44417.0,-60.64999999999998,,,,,
775497,775497.0,-44391.0,,-5.7,,,,
775514,775514.0,-44374.0,-60.54999999999998,,,,,
775540,775540.0,-44348.0,,-6.18,,,,
775557,775557.0,-44331.0,-61.04999999999998,,,,,
775584,775584.0,-44304.0,,-6.12,,,,
775601,775601.0,-44287.0,-60.94999999999999,,,,,
775628,775628.0,-44260.0,,-6.31,,,,
775645,775645.0,-44243.0,-60.94999999999999,,,,,
775673,775673.0,-44215.0,,-6.38,,,,
775690,775690.0,-44198.0,-61.24999999999997,,,,,
775714,775714.0,-44174.0,,-5.24,,,,
775733,775733.0,-44155.0,-60.14999999999998,,,,,
775758,775758.0,-44130.0,,-5.8,,,,
775776,775776.0,-44112.0,-60.64999999999998,,,,,
775802,775802.0,-44086.0,,-6.86,,,,
775818,775818.0,-44070.0,-61.74999999999997,,,,,
775846,775846.0,-44042.0,,-6.03,,,,
775859,775859.0,-44029.0,-60.94999999999999,,,,,
775887,775887.0,-44001.0,,-5.14,,,,
775900,775900.0,-43988.0,-60.04999999999998,,,,,
775926,775926.0,-43962.0,,-4.25,,,,
775940,775940.0,-43948.0,-59.14999999999998,,,,,
775968,775968.0,-43920.0,,-6.28,,,,
775982,775982.0,-43906.0,-61.14999999999998,,,,,
775999,,,,,,,,-60.56249999999998
776011,776011.0,-43877.0,,-5.35,,,,
776024,776024.0,-43864.0,-60.24999999999997,,,,,
776053,776053.0,-43835.0,,-6.01,,,,
776066,776066.0,-43822.0,-60.94999999999999,,,,,
776096,776096.0,-43792.0,,-5.44,,,,
776111,776111.0,-43777.0,-60.34999999999997,,,,,
776141,776141.0,-43747.0,,-6.69,,,,
776155,776155.0,-43733.0,-61.54999999999998,,,,,
776186,776186.0,-43702.0,,-6.19,,,,
776199,776199.0,-43689.0,-61.04999999999998,,,,,
776232,776232.0,-43656.0,,-7.05,,,,
776243,776243.0,-43645.0,-61.94999999999999,,,,,
776276,776276.0,-43612.0,,-5.27,,,,
776288,776288.0,-43600.0,-60.14999999999998,,,,,
776321,776321.0,-43567.0,,-6.9,,,,
776333,776333.0,-43555.0,-61.74999999999997,,,,,
776368,776368.0,-43520.0,,-6.97,,,,
776379,776379.0,-43509.0,-61.84999999999997,,,,,
776414,776414.0,-43474.0,,-6.51,,,,
776426,776426.0,-43462.0,-61.44999999999999,,,,,
776461,776461.0,-43427.0,,-6.79,,,,
776472,776472.0,-43416.0,-61.64999999999998,,,,,
776507,776507.0,-43381.0,,-6.59,,,,
776519,776519.0,-43369.0,-61.44999999999999,,,,,
776554,776554.0,-43334.0,,-6.92,,,,
776565,776565.0,-43323.0,-61.84999999999997,,,,,
776601,776601.0,-43287.0,,-7.0,,,,
776612,776612.0,-43276.0,-61.84999999999997,,,,,
776649,776649.0,-43239.0,,-7.04,,,,
776659,776659.0,-43229.0,-61.94999999999999,,,,,
776695,776695.0,-43193.0,,-6.62,,,,
776706,776706.0,-43182.0,-61.54999999999998,,,,,
776743,776743.0,-43145.0,,-7.12,,,,
776753,776753.0,-43135.0,-62.04999999999998,,,,,
776792,776792.0,-43096.0,,-7.17,,,,
776802,776802.0,-43086.0,-62.04999999999998,,,,,
776842,776842.0,-43046.0,,-7.75,,,,
776851,776851.0,-43037.0,-62.64999999999998,,,,,
776892,776892.0,-42996.0,,-7.65,,,,
776900,776900.0,-42988.0,-62.54999999999998,,,,,
776942,776942.0,-42946.0,,-7.57,,,,
776950,776950.0,-42938.0,-62.44999999999999,,,,,
776993,776993.0,-42895.0,,-7.78,,,,
776999,776999.0,-42889.0,-62.64999999999998,,,,,-61.63636363636362
777044,777044.0,-42844.0,,-7.8,,,,
777049,777049.0,-42839.0,-62.64999999999998,,,,,
777095,777095.0,-42793.0,,-7.92,,,,
777099,777099.0,-42789.0,-62.84999999999997,,,,,
777146,777146.0,-42742.0,,-7.57,,,,
777148,777148.0,-42740.0,-62.44999999999999,,,,,
777197,777197.0,-42691.0,,-7.9,,,,
777198,777198.0,-42690.0,-62.74999999999997,,,,,
777250,777250.0,-42638.0,-63.24999999999997,-8.46,,,,
777301,777301.0,-42587.0,-63.04999999999998,,,,,
777303,777303.0,-42585.0,,-8.3,,,,
777353,777353.0,-42535.0,-63.34999999999997,,,,,
777356,777356.0,-42532.0,,-8.73,,,,
777402,777402.0,-42486.0,-62.64999999999998,,,,,
777407,777407.0,-42481.0,,-7.63,,,,
777451,777451.0,-42437.0,-62.04999999999998,,,,,
777456,777456.0,-42432.0,,-7.04,,,,
777500,777500.0,-42388.0,-63.04999999999998,,,,,
777508,777508.0,-42380.0,,-8.04,,,,
777553,777553.0,-42335.0,-63.34999999999997,,,,,
777562,777562.0,-42326.0,,-8.44,,,,
777606,777606.0,-42282.0,-63.64999999999998,,,,,
777617,777617.0,-42271.0,,-8.77,,,,
777659,777659.0,-42229.0,-63.64999999999998,,,,,
777672,777672.0,-42216.0,,-8.82,,,,
777711,777711.0,-42177.0,-63.04999999999998,,,,,
777726,777726.0,-42162.0,,-8.31,,,,
777763,777763.0,-42125.0,-63.44999999999999,,,,,
777780,777780.0,-42108.0,,-8.66,,,,
777815,777815.0,-42073.0,-63.44999999999999,,,,,
777833,777833.0,-42055.0,,-8.74,,,,
777865,777865.0,-42023.0,-62.54999999999998,,,,,
777884,777884.0,-42004.0,,-7.94,,,,
777916,777916.0,-41972.0,-62.54999999999998,,,,,
777936,777936.0,-41952.0,,-8.02,,,,
777967,777967.0,-41921.0,-63.54999999999998,,,,,
777989,777989.0,-41899.0,,-8.68,,,,
777999,,,,,,,,-63.01842105263156
778017,778017.0,-41871.0,-63.24999999999997,,,,,
778042,778042.0,-41846.0,,-8.42,,,,
778067,778067.0,-41821.0,-62.04999999999998,,,,,
778092,778092.0,-41796.0,,-7.22,,,,
778117,778117.0,-41771.0,-62.64999999999998,,,,,
778142,778142.0,-41746.0,,-7.81,,,,
778167,778167.0,-41721.0,-62.44999999999999,,,,,
778191,778191.0,-41697.0,,-7.57,,,,
778217,778217.0,-41671.0,-62.24999999999997,,,,,
778241,778241.0,-41647.0,,-7.37,,,,
778267,778267.0,-41621.0,-62.94999999999999,,,,,
778292,778292.0,-41596.0,,-8.06,,,,
778315,778315.0,-41573.0,-62.74999999999997,,,,,
778343,778343.0,-41545.0,,-7.9,,,,
778364,778364.0,-41524.0,-62.24999999999997,,,,,
778391,778391.0,-41497.0,,-7.36,,,,
778413,778413.0,-41475.0,-61.74999999999997,,,,,
778438,778438.0,-41450.0,,-6.93,,,,
778462,778462.0,-41426.0,-61.34999999999997,,,,,
778484,778484.0,-41404.0,,-6.47,,,,
778511,778511.0,-41377.0,-62.84999999999997,,,,,
778535,778535.0,-41353.0,,-7.93,,,,
778560,778560.0,-41328.0,-62.94999999999999,,,,,
778586,778586.0,-41302.0,,-8.03,,,,
778607,778607.0,-41281.0,-61.64999999999998,,,,,
778633,778633.0,-41255.0,,-6.83,,,,
778654,778654.0,-41234.0,-62.34999999999997,,,,,
778681,778681.0,-41207.0,,-7.51,,,,
778702,778702.0,-41186.0,-61.64999999999998,,,,,
778728,778728.0,-41160.0,,-6.83,,,,
778748,778748.0,-41140.0,-61.44999999999999,,,,,
778774,778774.0,-41114.0,,-6.62,,,,
778795,778795.0,-41093.0,-62.04999999999998,,,,,
778821,778821.0,-41067.0,,-7.2,,,,
778842,778842.0,-41046.0,-61.84999999999997,,,,,
778869,778869.0,-41019.0,,-7.02,,,,
778889,778889.0,-40999.0,-61.94999999999999,,,,,
778916,778916.0,-40972.0,,-7.07,,,,
778936,778936.0,-40952.0,-61.64999999999998,,,,,
778962,778962.0,-40926.0,,-6.75,,,,
778983,778983.0,-40905.0,-62.24999999999997,,,,,
778999,,,,,,,,-62.207142857142834
779011,779011.0,-40877.0,,-7.41,,,,
779035,779035.0,-40853.0,-62.84999999999997,,,,,
779061,779061.0,-40827.0,,-7.94,,,,
779086,779086.0,-40802.0,-62.44999999999999,,,,,
779112,779112.0,-40776.0,,-7.61,,,,
779138,779138.0,-40750.0,-63.34999999999997,,,,,
779164,779164.0,-40724.0,,-8.52,,,,
779188,779188.0,-40700.0,-61.94999999999999,,,,,
779213,779213.0,-40675.0,,-7.12,,,,
779239,779239.0,-40649.0,-63.34999999999997,,,,,
779265,779265.0,-40623.0,,-8.46,,,,
779290,779290.0,-40598.0,-62.64999999999998,,,,,
779316,779316.0,-40572.0,,-7.77,,,,
779340,779340.0,-40548.0,-62.44999999999999,,,,,
779365,779365.0,-40523.0,,-7.55,,,,
779391,779391.0,-40497.0,-62.34999999999997,,,,,
779415,779415.0,-40473.0,,-7.54,,,,
779442,779442.0,-40446.0,-63.24999999999997,,,,,
779467,779467.0,-40421.0,,-8.36,,,,
779494,779494.0,-40394.0,-63.04999999999998,,,,,
779519,779519.0,-40369.0,,-8.18,,,,
779546,779546.0,-40342.0,-62.34999999999997,,,,,
779570,779570.0,-40318.0,,-7.52,,,,
779598,779598.0,-40290.0,-63.74999999999997,,,,,
779623,779623.0,-40265.0,,-8.89,,,,
779653,779653.0,-40235.0,-63.04999999999998,,,,,
779677,779677.0,-40211.0,,-8.22,,,,
779709,779709.0,-40179.0,-63.84999999999997,,,,,
779732,779732.0,-40156.0,,-9.04,,,,
779764,779764.0,-40124.0,-63.94999999999999,,,,,
779788,779788.0,-40100.0,,-9.06,,,,
779819,779819.0,-40069.0,-63.64999999999998,,,,,
779843,779843.0,-40045.0,,-8.75,,,,
779874,779874.0,-40014.0,-63.54999999999998,,,,,
779898,779898.0,-39990.0,,-8.74,,,,
779930,779930.0,-39958.0,-63.64999999999998,,,,,
779953,779953.0,-39935.0,,-8.8,,,,
779983,779983.0,-39905.0,-63.24999999999997,,,,,
779999,,,,,,,,-63.09210526315787
780006,780006.0,-39882.0,,-8.36,,,,
780037,780037.0,-39851.0,-63.84999999999997,,,,,
780061,780061.0,-39827.0,,-8.97,,,,
