Easting ,Northings,Latitude,Longitude,elevation (metres),Station,County,,,,,,
180787.66,394679.05,54.7996033,-8.2994908,15,Ardara ,Donegal,,,,,,
Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1960,221,168.4,104.9,101.8,73.2,98.2,221.4,140.1,120.6,81.7,256.9,248.5
1961,243.7,195.6,86.7,160.3,86.2,69.7,103.3,146.9,190.1,223.5,158.7,177.2
1962,269.6,85.8,89.6,114.4,87.6,109,98.9,216.9,217.9,114.1,76.9,151.8
1963,23.1,26.6,236.5,76,150.1,106.5,130.3,163.2,155.6,203.5,268.8,105.5
1964,70.6,78.9,105.7,103.8,99.2,101.5,126.1,164,154.5,168.3,154.3,266.9
1965,264,15.2,160.4,92.1,99.4,148.5,98.6,215.5,154.6,252.7,118.7,227.1
1966,102.2,164.4,124.8,105.2,135.9,140.8,94.9,88.3,138.2,108.5,174.5,266.8
1967,139,165.2,177.6,55.7,115.6,65.7,102.2,135.6,206.8,325.9,123.9,165.1
1968,215.1,71.9,172.2,102,92.8,70.6,29.8,107.5,289.9,232.6,130.4,196.4
1969,238,104.6,28.5,85.6,87.4,101.6,60.7,114.7,132.9,178.5,207.4,201.6
1970,125.6,182.9,118.2,106,89.4,65.6,180.1,100.4,237.7,206.2,193.3,107.6
1971,206,130.8,62.2,76.8,80.5,112.4,56.8,125,64,168.4,248.1,95.1
1972,148.8,118.9,174.4,152.5,184,128.4,71.2,89,42.3,88,218.9,198.1
1973,154.8,111.6,66.6,74.6,95.1,81.5,70.4,142,144.6,88.7,176.9,173.5
1974,292.4,199.5,141.5,17,90.9,82.7,114.7,229,221.1,127.2,178.6,209.8
1975,349.9,69.5,81.9,84.5,5.8,41.5,87.2,61.3,190.1,196.5,154.3,97.4
1976,265.3,91.2,179.4,68.5,151.1,121.8,138.2,13.4,91,229.1,247.4,134.8
1977,194.6,202.3,145.6,123.5,25,62.6,100.9,156,131.7,285.2,231.3,118.1
1978,245.7,94.4,217.9,29.9,28.7,83.6,94.2,113.1,168,97.6,261.7,182
1979,149.6,91.3,156.3,73.8,137,87.9,66.6,202.4,123.5,211.9,327.7,228.5
1980,165.1,191.4,157,26,31.5,120.1,136.5,77.4,242.7,188.4,217.2,268.3
1981,144.5,116.2,205.6,38,179.2,97.9,118.7,44.4,267.1,183.9,160.4,112.5
1982,139.7,188.2,209.8,22.6,93.9,94.8,29.8,154.3,184.3,249.1,237.3,259
1983,265.5,57.3,190.2,61,105.9,77.5,38.6,50.6,172.4,308.6,44.6,264.5
1984,311.4,109.3,86.3,69.1,45.2,48.3,56.3,53.4,112.9,277.9,224.1,274.5
1985,73.9,62.1,144.7,75.4,127.2,92.2,123.4,319.7,299.8,81.4,157.5,244.9
1986,279.3,2.2,231.9,118,219.4,85.8,108.1,174.8,23.9,201,267,329.4
1987,92.8,112.5,177.2,71.1,88.4,84.5,91.5,136.5,192.9,237.7,126.9,121.1
1988,213.2,138.9,205.1,37.9,32.3,63,172.4,228.1,277.1,125.6,102.3,141.9
1989,134.4,208.8,201.4,91.6,42.2,99,48,220.1,70.9,311.7,86.7,87.2
1990,218.1,273.7,128.6,148.3,44.1,178.8,86.8,146.2,126.8,297.3,119.5,253.7
1991,127.1,117.2,146.1,161.1,39.5,140.8,142.6,90.5,151.7,145.9,303.9,206.6
1992,122.5,193.9,211.2,160,89.5,30.2,174.8,246.5,149.8,150.9,236.4,142.8
1993,230.7,66.3,78.4,187.9,85.6,119.2,196.2,87.9,112.9,36.2,114.8,359.6
1994,200.5,134.5,246.3,144.3,55.7,143.9,79.4,176.6,132.6,112.7,119.1,280.2
1995,262.7,234.9,190.9,56.2,113.7,46.7,149.7,25.9,139.9,250.2,134.3,49.7
1996,107.4,193.9,52.7,102.5,104.9,82.4,113.4,143.7,116.3,254.2,256.6,71.9
1997,48,299.7,119,41.7,103.1,111.3,164,88.7,146.7,112.3,209.6,227.1
1998,212.7,152.6,96.1,123.7,49.1,122.7,151.2,181.6,110.6,296.2,217.7,199.8
1999,274.5,136.4,110.4,140.1,77.8,141.8,87.6,98,203.4,124.7,237.3,361.7
2000,178.6,214.9,68,123.2,70.3,78.7,60.9,143.7,214.7,352.8,230.6,253.4
2001,136.3,82.8,70.4,94.7,65.5,123.1,105.4,145.5,118,152.2,171,142.6
2002,255.2,233.1,89.8,138.8,173.3,215.4,105.9,86.6,66.6,236.6,237.1,99.6
2003,146.4,103.2,95.9,52.5,155.8,86.9,143.2,74.2,107.7,108.3,228.4,163.8
2004,211.6,73.9,123.1,131.2,90.2,140.7,140.9,97.7,193.2,225.5,93.3,223.2
2005,263.2,119.9,98.8,182.4,109.8,123.6,40.7,139.1,141.9,117.3,178.5,128.6
2006,103.2,103.1,146.6,90.3,114.1,58.9,104.7,95.9,157.8,175.9,214.9,325
2007,226.5,137.3,132.3,41.3,144,126.2,215.4,142.2,124.6,122.3,134.5,205.6
2008,217.6,157.6,219,74.5,31.7,145.3,82.3,174.7,161.6,296.2,184.2,183.2
2009,287.6,56.9,114.6,155.2,134,69.5,218.2,249.7,97.6,157.5,329.1,104.7
2010,117.6,63.6,86.6,99.1,53.1,58.9,219.2,108.7,194.5,84.1,272,138.6
