Year,Month,Daily,Max at 9h (°F),Min at 9h (°F),Max at 21h (°F),Min at 21h (°F),Max at 9h (°C),Min at 9h (°C),Max at 21h (°C),Min at 21h (°C),,
1947,1,15,53.9,51.8,52.4,46.6,12.2,11,11.3,8.1,,
1947,1,16,48.1,43.8,45,43.6,8.9,6.6,7.2,6.4,,
1947,1,17,44,38.4,45.4,36.4,6.7,3.6,7.4,2.4,,
1947,1,18,41.1,35.8,45.6,36.4,5.1,2.1,7.6,2.4,,
1947,1,19,42.5,36.2,45.6,40.4,5.8,2.3,7.6,4.7,,
1947,1,20,44,42.1,43,41.8,6.7,5.6,6.1,5.4,,
1947,1,21,43.8,41.4,49,42.9,6.6,5.2,9.4,6.1,,
1947,1,22,45.4,41.6,41.8,38.9,7.4,5.3,5.4,3.8,,
1947,1,23,39.4,33.2,36.3,32,4.1,0.7,2.4,0,,
1947,1,24,35.6,28.2,36.2,26.6,2,-2.1,2.3,-3,,
1947,1,25,34.8,24,40,27.3,1.6,-4.4,4.4,-2.6,,
1947,1,26,38,35.6,38.8,31.6,3.3,2,3.8,-0.2,,
1947,1,27,33.2,29.4,35.9,32.8,0.7,-1.4,2.2,0.4,,
1947,1,28,34,32.4,35.9,31.8,1.1,0.2,2.2,-0.1,,
1947,1,29,34.4,29.6,32,25.3,1.3,-1.3,0,-3.7,,
1947,1,30,25.3,20,30.9,21.6,-3.7,-6.7,-0.6,-5.8,,
1947,1,31,28.1,17.2,37.4,17.6,-2.2,-8.2,3,-8,,
1947,2,1,31.3,27.6,36,31.3,-0.4,-2.4,2.2,-0.4,,
1947,2,2,36.6,32.8,39.6,35.6,2.6,0.4,4.2,2,,
1947,2,3,40,37.8,38.2,36.2,4.4,3.2,3.4,2.3,,
1947,2,4,37.8,35.4,36.8,35.3,3.2,1.9,2.7,1.8,,
1947,2,5,35.5,30.6,33.8,30.2,1.9,-0.8,1,-1,,
1947,2,6,33.4,29.6,36.9,30,0.8,-1.3,2.7,-1.1,,
1947,2,7,32.3,30.4,34.2,32.3,0.2,-0.9,1.2,0.2,,
1947,2,8,33.4,30.3,33.9,30,0.8,-0.9,1.1,-1.1,,
1947,2,9,34.1,32.6,35.8,32.9,1.2,0.3,2.1,0.5,,
1947,2,10,33.1,30.4,33.1,30.6,0.6,-0.9,0.6,-0.8,,
1947,2,11,34.8,32.8,35.2,34.3,1.6,0.4,1.8,1.3,,
1947,2,12,35.2,32.3,34.1,32.3,1.8,0.2,1.2,0.2,,
1947,2,13,34,31.8,33.9,32.3,1.1,-0.1,1.1,0.2,,
1947,2,14,34,33.2,36.2,33,1.1,0.7,2.3,0.6,,
1947,2,15,34.6,32.2,37.8,33,1.4,0.1,3.2,0.6,,
1947,2,16,35.5,30.8,34.3,30.2,1.9,-0.7,1.3,-1,,
1947,2,17,30.2,28.4,32,29.7,-1,-2,0,-1.3,,
1947,2,18,31.1,29.4,32.6,29.8,-0.5,-1.4,0.3,-1.2,,
1947,2,19,32.8,29.6,34.3,29.6,0.4,-1.3,1.3,-1.3,,
1947,2,20,30.3,24.8,34.8,24.7,-0.9,-4,1.6,-4.1,,
1947,2,21,31,29.1,33.8,28,-0.6,-1.6,1,-2.2,,
1947,2,22,30.4,23.1,36.1,22.6,-0.9,-4.9,2.3,-5.2,,
1947,2,23,30.4,15.2,32.9,17,-0.9,-9.3,0.5,-8.3,,
1947,2,24,31.3,29.4,38,29.6,-0.4,-1.4,3.3,-1.3,,
1947,2,25,35,33.4,36.4,32.8,1.7,0.8,2.4,0.4,,
1947,2,26,38.8,31.8,36.8,30.6,3.8,-0.1,2.7,-0.8,,
1947,2,27,35.3,25.2,39.2,26.6,1.8,-3.8,4,-3,,
1947,2,28,34.6,22.8,39.2,25.6,1.4,-5.1,4,-3.6,,
1947,3,1,34.4,13.4,39.2,18.6,1.3,-10.3,4,-7.4,,
1947,3,2,34.8,19.2,42.3,20.8,1.6,-7.1,5.7,-6.2,,
1947,3,3,35.2,23.2,39.8,24.7,1.8,-4.9,4.3,-4.1,,
1947,3,4,35,26,38,28.6,1.7,-3.3,3.3,-1.9,,
1947,3,5,35.2,31.4,38.1,32.9,1.8,-0.3,3.4,0.5,,
1947,3,6,34.4,19.6,42,21,1.3,-6.9,5.6,-6.1,,
1947,3,7,39.4,28,42.8,34.2,4.1,-2.2,6,1.2,,
1947,3,8,40.5,30.8,42,31.9,4.7,-0.7,5.6,-0.1,,
1947,3,9,39.2,28.4,45.3,29.2,4,-2,7.4,-1.6,,
1947,3,10,42.1,34.2,47.3,41.4,5.6,1.2,8.5,5.2,,
1947,3,11,44.3,37.4,40.6,36.8,6.8,3,4.8,2.7,,
1947,3,12,38.2,35.6,46,36,3.4,2,7.8,2.2,,
1947,3,13,49.2,46,53.4,43,9.6,7.8,11.9,6.1,,
1947,3,14,43.2,32.4,39,33.9,6.2,0.2,3.9,1.1,,
1947,3,15,38,33.8,42.1,31.3,3.3,1,5.6,-0.4,,
1947,3,16,43.8,42.2,44.2,32.6,6.6,5.7,6.8,0.3,,
1947,3,17,39.1,35.9,48.9,38,3.9,2.2,9.4,3.3,,
1947,3,18,47.1,43.2,52.1,42.6,8.4,6.2,11.2,5.9,,
1947,3,19,48.9,42.9,48.1,41.6,9.4,6.1,8.9,5.3,,
1947,3,20,45.6,35.4,51.4,43.8,7.6,1.9,10.8,6.6,,
1947,3,21,50,38.6,52.9,46,10,3.7,11.6,7.8,,
1947,3,22,48.1,42.6,54.2,43,8.9,5.9,12.3,6.1,,
1947,3,23,49.3,42.4,49.9,44,9.6,5.8,9.9,6.7,,
1947,3,24,44.4,34.2,46.2,35,6.9,1.2,7.9,1.7,,
1947,3,25,43,35.4,48.1,38,6.1,1.9,8.9,3.3,,
1947,3,26,48.6,44.4,54.8,48.6,9.2,6.9,12.7,9.2,,
1947,3,27,53,45.8,53.2,46.6,11.7,7.7,11.8,8.1,,
1947,3,28,50,44.2,53.1,45.2,10,6.8,11.7,7.3,,
1947,3,29,52.4,39.2,48.2,40.4,11.3,4,9,4.7,,
1947,3,30,48,42.8,44.4,42.4,8.9,6,6.9,5.8,,
1947,3,31,43.6,40.6,42.8,40.6,6.4,4.8,6,4.8,,
1947,4,1,42,39.6,42,40,5.6,4.2,5.6,4.4,,
1947,4,2,40.8,37.9,47,38,4.9,3.3,8.3,3.3,,
1947,4,3,44,29,44.1,30,6.7,-1.7,6.7,-1.1,,
1947,4,4,43.3,36.6,49.1,36.7,6.3,2.6,9.5,2.6,,
1947,4,5,47.7,37.4,53.2,47.7,8.7,3,11.8,8.7,,
1947,4,6,50.4,44.4,52,45.6,10.2,6.9,11.1,7.6,,
1947,4,7,48,43.8,53.4,46,8.9,6.6,11.9,7.8,,
1947,4,8,50.2,40.4,52.3,41.2,10.1,4.7,11.3,5.1,,
1947,4,9,50.4,42.4,57.9,42.5,10.2,5.8,14.4,5.8,,
1947,4,10,55.3,43.4,60,48,12.9,6.3,15.6,8.9,,
1947,4,11,57.6,41.8,54.2,44.7,14.2,5.4,12.3,7.1,,
1947,4,12,52,35.4,59,38.8,11.1,1.9,15,3.8,,
1947,4,13,57,39.2,57,44,13.9,4,13.9,6.7,,
1947,4,14,53.6,47.4,55.9,51,12,8.6,13.3,10.6,,
1947,4,15,55.8,52,60.2,54.4,13.2,11.1,15.7,12.4,,
1947,4,16,59.1,46.6,57,48.1,15.1,8.1,13.9,8.9,,
1947,4,17,53,33.8,54.2,36.3,11.7,1,12.3,2.4,,
1947,4,18,54,35.4,52.4,43,12.2,1.9,11.3,6.1,,
1947,4,19,51.5,38.6,57.2,43.9,10.8,3.7,14,6.6,,
1947,4,20,52.7,49.4,56.4,47.6,11.5,9.7,13.6,8.7,,
1947,4,21,53,44.2,52.2,46.4,11.7,6.8,11.2,8,,
1947,4,22,47.6,42.2,52.4,46.4,8.7,5.7,11.3,8,,
1947,4,23,49.8,40.4,50.5,40.8,9.9,4.7,10.3,4.9,,
1947,4,24,47,40.2,52.8,43.6,8.3,4.6,11.6,6.4,,
1947,4,25,52.8,44,55,48,11.6,6.7,12.8,8.9,,
1947,4,26,48.2,35.2,53.2,42,9,1.8,11.8,5.6,,
1947,4,27,52.2,45.4,53.6,48.8,11.2,7.4,12,9.3,,
1947,4,28,51.1,43.3,53.4,46.1,10.6,6.3,11.9,7.8,,
1947,4,29,52.6,41.2,54.2,45.7,11.4,5.1,12.3,7.6,,
1947,4,30,46.4,40.4,51.2,41.8,8,4.7,10.7,5.4,,
1947,5,1,45,38.4,51.5,40.6,7.2,3.6,10.8,4.8,,
1947,5,2,46,36.2,52.8,40.1,7.8,2.3,11.6,4.5,,
1947,5,3,49.6,38.4,47.9,35.8,9.8,3.6,8.8,2.1,,
1947,5,4,48,44.4,52.8,47.6,8.9,6.9,11.6,8.7,,
1947,5,5,51.4,40.4,52.4,43.1,10.8,4.7,11.3,6.2,,
1947,5,6,48.8,41.6,57.2,46.2,9.3,5.3,14,7.9,,
1947,5,7,53.9,44.1,59.2,47.2,12.2,6.7,15.1,8.4,,
1947,5,8,59.2,47.6,57.4,51,15.1,8.7,14.1,10.6,,
1947,5,9,56,42.4,56.2,48.6,13.3,5.8,13.4,9.2,,
1947,5,10,50,46.2,60.2,49.3,10,7.9,15.7,9.6,,
1947,5,11,57,46.2,59.2,51.8,13.9,7.9,15.1,11,,
1947,5,12,58.1,37.7,66.1,48.4,14.5,3.2,18.9,9.1,,
1947,5,13,64.8,39.4,66.1,49,18.2,4.1,18.9,9.4,,
1947,5,14,63,51,58.2,47.6,17.2,10.6,14.6,8.7,,
1947,5,15,54.4,44.4,57.7,48,12.4,6.9,14.3,8.9,,
1947,5,16,54.1,46.3,63.6,51,12.3,7.9,17.6,10.6,,
1947,5,17,58.4,53.4,57.6,50,14.7,11.9,14.2,10,,
1947,5,18,50.2,38.6,59,47.6,10.1,3.7,15,8.7,,
1947,5,19,58.2,38.2,62,46.6,14.6,3.4,16.7,8.1,,
1947,5,20,62.2,38.4,65,46.6,16.8,3.6,18.3,8.1,,
1947,5,21,62.3,45,61.6,59.1,16.8,7.2,16.4,15.1,,
1947,5,22,59.4,48.2,52.1,48.1,15.2,9,11.2,8.9,,
1947,5,23,50.2,46.4,59.6,47.2,10.1,8,15.3,8.4,,
1947,5,24,59.6,42.4,55.9,51.2,15.3,5.8,13.3,10.7,,
1947,5,25,54.1,48.8,58.9,53.1,12.3,9.3,14.9,11.7,,
1947,5,26,58.9,50.2,62,53.8,14.9,10.1,16.7,12.1,,
1947,5,27,60,50.4,62.2,54.9,15.6,10.2,16.8,12.7,,
1947,5,28,60.8,49.4,69.2,56,16,9.7,20.7,13.3,,
1947,5,29,66.6,58.2,69,58.2,19.2,14.6,20.6,14.6,,
1947,5,30,67.2,51.4,68.9,52.8,19.6,10.8,20.5,11.6,,
1947,5,31,67,57.4,71.4,59,19.4,14.1,21.9,15,,
1947,6,1,70.4,58.8,69.2,62,21.3,14.9,20.7,16.7,,
1947,6,2,64.4,49.6,65,55.7,18,9.8,18.3,13.2,,
1947,6,3,65,55.2,70.4,56.9,18.3,12.9,21.3,13.8,,
1947,6,4,68.5,55.3,59.2,55.7,20.3,12.9,15.1,13.2,,
1947,6,5,59.2,48.2,55.3,49.1,15.1,9,12.9,9.5,,
1947,6,6,53.4,46.4,57,50.6,11.9,8,13.9,10.3,,
1947,6,7,54.8,49.8,58.6,52.7,12.7,9.9,14.8,11.5,,
1947,6,8,55.5,47.8,55.6,49.8,13.1,8.8,13.1,9.9,,
1947,6,9,54,50.8,63.3,54,12.2,10.4,17.4,12.2,,
1947,6,10,62.9,52.4,72.8,55.8,17.2,11.3,22.7,13.2,,
1947,6,11,73,48.2,72,60,22.8,9,22.2,15.6,,
1947,6,12,70.2,51.4,69.1,61.4,21.2,10.8,20.6,16.3,,
1947,6,13,67,51,64.2,53.1,19.4,10.6,17.9,11.7,,
1947,6,14,59.2,49.4,59,51.8,15.1,9.7,15,11,,
1947,6,15,53.8,46.8,61.6,53.2,12.1,8.2,16.4,11.8,,
1947,6,16,61.8,42.4,59.8,52.6,16.6,5.8,15.4,11.4,,
1947,6,17,60,55.2,63.1,58.2,15.6,12.9,17.3,14.6,,
1947,6,18,58.4,50.4,68,56,14.7,10.2,20,13.3,,
1947,6,19,63.4,49.4,59,53.9,17.4,9.7,15,12.2,,
1947,6,20,56.2,54.6,62.9,55.3,13.4,12.6,17.2,12.9,,
1947,6,21,58,51,61.2,52.1,14.4,10.6,16.2,11.2,,
1947,6,22,58.5,43,63.2,52.2,14.7,6.1,17.3,11.2,,
1947,6,23,62.2,51.4,61,52.9,16.8,10.8,16.1,11.6,,
1947,6,24,60.8,52.4,56.9,52.9,16,11.3,13.8,11.6,,
1947,6,25,53.1,46.6,61.3,52.1,11.7,8.1,16.3,11.2,,
1947,6,26,60.1,55.2,65.8,56.7,15.6,12.9,18.8,13.7,,
1947,6,27,64.2,55.2,62.4,58.1,17.9,12.9,16.9,14.5,,
1947,6,28,59.2,57.2,66.2,58.6,15.1,14,19,14.8,,
1947,6,29,66.6,49.8,63.9,55.4,19.2,9.9,17.7,13,,
1947,6,30,63,53.2,66.9,56.2,17.2,11.8,19.4,13.4,,
1947,7,1,67.8,54.4,59.2,56,19.9,12.4,15.1,13.3,,
1947,7,2,58.8,55.8,64.6,58.8,14.9,13.2,18.1,14.9,,
1947,7,3,61.2,54.4,60,55.2,16.2,12.4,15.6,12.9,,
1947,7,4,60,51.6,58.8,53,15.6,10.9,14.9,11.7,,
1947,7,5,56.1,48,59,52.1,13.4,8.9,15,11.2,,
1947,7,6,55.2,49.4,55.4,52,12.9,9.7,13,11.1,,
1947,7,7,53.4,44.8,57.9,51,11.9,7.1,14.4,10.6,,
1947,7,8,51.3,48.6,60,51.3,10.7,9.2,15.6,10.7,,
1947,7,9,60,50.4,58.2,52.2,15.6,10.2,14.6,11.2,,
1947,7,10,56.1,49.8,58.3,52.8,13.4,9.9,14.6,11.6,,
1947,7,11,55,49.9,59.8,51.9,12.8,9.9,15.4,11.1,,
1947,7,12,57.2,49.4,65.9,53,14,9.7,18.8,11.7,,
1947,7,13,65.9,60.2,74,62,18.8,15.7,23.3,16.7,,
1947,7,14,72,57,69.2,59.6,22.2,13.9,20.7,15.3,,
1947,7,15,68,54.4,70.6,58.9,20,12.4,21.4,14.9,,
1947,7,16,63.6,52.4,61.4,52.2,17.6,11.3,16.3,11.2,,
1947,7,17,61.2,40.4,66.3,50,16.2,4.7,19.1,10,,
1947,7,18,64.6,49.2,66.4,52.8,18.1,9.6,19.1,11.6,,
1947,7,19,60.4,55.4,66.5,56.2,15.8,13,19.2,13.4,,
1947,7,20,66.2,49.4,61,55,19,9.7,16.1,12.8,,
1947,7,21,59.4,53.1,65.2,55.4,15.2,11.7,18.4,13,,
1947,7,22,62,52.1,64.8,55.9,16.7,11.2,18.2,13.3,,
1947,7,23,65,55.2,63.6,57.9,18.3,12.9,17.6,14.4,,
1947,7,24,61.4,47.6,64.3,54.7,16.3,8.7,17.9,12.6,,
1947,7,25,62.5,48,66.8,54.7,16.9,8.9,19.3,12.6,,
1947,7,26,63.5,57.1,68.2,60.1,17.5,13.9,20.1,15.6,,
1947,7,27,67,60,75.1,63.2,19.4,15.6,23.9,17.3,,
1947,7,28,73.8,57.2,70.8,60,23.2,14,21.6,15.6,,
1947,7,29,69.5,58.9,70.6,60.7,20.8,14.9,21.4,15.9,,
1947,7,30,68.2,58,73.2,59.8,20.1,14.4,22.9,15.4,,
1947,7,31,68,53.2,75,62.3,20,11.8,23.9,16.8,,
1947,8,1,75,54.2,73.6,60.6,23.9,12.3,23.1,15.9,,
1947,8,2,66,62.2,70,62.2,18.9,16.8,21.1,16.8,,
1947,8,3,68,52.8,69.1,59,20,11.6,20.6,15,,
1947,8,4,66.5,56.1,68.4,58,19.2,13.4,20.2,14.4,,
1947,8,5,68,52.8,66.4,57,20,11.6,19.1,13.9,,
1947,8,6,62.3,54.2,66,55,16.8,12.3,18.9,12.8,,
1947,8,7,63.1,50.4,63.2,53.8,17.3,10.2,17.3,12.1,,
1947,8,8,63.7,52.4,68.2,55.1,17.6,11.3,20.1,12.8,,
1947,8,9,66,57.6,68.4,60.4,18.9,14.2,20.2,15.8,,
1947,8,10,65.6,49.9,67.1,57.5,18.7,9.9,19.5,14.2,,
1947,8,11,64.6,46.4,70.6,53.7,18.1,8,21.4,12.1,,
1947,8,12,69.3,48.4,74.8,54.4,20.7,9.1,23.8,12.4,,
1947,8,13,71.8,52.8,76.4,56.8,22.1,11.6,24.7,13.8,,
1947,8,14,76.2,52.4,80.6,56.4,24.6,11.3,27,13.6,,
1947,8,15,76.2,53,82.3,57.2,24.6,11.7,27.9,14,,
1947,8,16,79.6,57.3,83.2,58,26.4,14.1,28.4,14.4,,
1947,8,17,80.4,53.1,82.6,59,26.9,11.7,28.1,15,,
1947,8,18,79.4,53.2,80.3,55.8,26.3,11.8,26.8,13.2,,
1947,8,19,77.2,55.6,82.6,58,25.1,13.1,28.1,14.4,,
1947,8,20,80.6,56.1,81,58,27,13.4,27.2,14.4,,
1947,8,21,73.4,56.2,71.9,59.7,23,13.4,22.2,15.4,,
1947,8,22,70.1,53.3,77.1,57.1,21.2,11.8,25.1,13.9,,
1947,8,23,74.2,61.4,67,61.7,23.4,16.3,19.4,16.5,,
1947,8,24,65.8,58.6,75.2,59.4,18.8,14.8,24,15.2,,
1947,8,25,73.5,50.6,75.5,51.2,23.1,10.3,24.2,10.7,,
1947,8,26,73.2,47.4,77.3,51.8,22.9,8.6,25.2,11,,
1947,8,27,72.5,51.2,77.9,55.6,22.5,10.7,25.5,13.1,,
1947,8,28,73.8,47.4,79.6,50.7,23.2,8.6,26.4,10.4,,
1947,8,29,75.2,46.6,80.1,51,24,8.1,26.7,10.6,,
1947,8,30,75.4,51.6,78.4,53.6,24.1,10.9,25.8,12,,
1947,8,31,75.2,54.9,74.7,55,24,12.7,23.7,12.8,,
1947,9,1,70.3,49.4,71.8,50.4,21.3,9.7,22.1,10.2,,
1947,9,2,68.3,47.6,70.4,50.9,20.2,8.7,21.3,10.5,,
1947,9,3,66.5,53.4,64.2,53.1,19.2,11.9,17.9,11.7,,
1947,9,4,61.2,54.4,64.2,54.1,16.2,12.4,17.9,12.3,,
1947,9,5,61.2,49.4,63.3,51.8,16.2,9.7,17.4,11,,
1947,9,6,60.4,46.4,64.6,52,15.8,8,18.1,11.1,,
1947,9,7,61.2,58.2,70,60.9,16.2,14.6,21.1,16.1,,
1947,9,8,64.5,51.6,60.4,52.8,18.1,10.9,15.8,11.6,,
1947,9,9,59.4,53.3,65.4,57.6,15.2,11.8,18.6,14.2,,
1947,9,10,60.4,59,71,59.2,15.8,15,21.7,15.1,,
1947,9,11,67.4,62,64,58.2,19.7,16.7,17.8,14.6,,
1947,9,12,59.4,50,62.8,54.6,15.2,10,17.1,12.6,,
1947,9,13,56.2,46.2,60.4,47.4,13.4,7.9,15.8,8.6,,
1947,9,14,57,49.2,63.2,53.7,13.9,9.6,17.3,12.1,,
1947,9,15,63.9,61.6,67.6,63.9,17.7,16.4,19.8,17.7,,
1947,9,16,65,54,58.6,52.2,18.3,12.2,14.8,11.2,,
1947,9,17,56.2,43.4,60.6,46.9,13.4,6.3,15.9,8.3,,
1947,9,18,59,50.4,63.7,52,15,10.2,17.6,11.1,,
1947,9,19,60,48.1,64.8,52.9,15.6,8.9,18.2,11.6,,
1947,9,20,63.2,54.8,69.3,55.8,17.3,12.7,20.7,13.2,,
1947,9,21,62.6,46.4,64,49,17,8,17.8,9.4,,
1947,9,22,57.3,48,61.4,51.9,14.1,8.9,16.3,11.1,,
1947,9,23,60,47.4,53,47.2,15.6,8.6,11.7,8.4,,
1947,9,24,53.4,45.4,54,49.4,11.9,7.4,12.2,9.7,,
1947,9,25,52.9,48.2,60.2,49.1,11.6,9,15.7,9.5,,
1947,9,26,58.4,43.4,58.2,44.3,14.7,6.3,14.6,6.8,,
1947,9,27,57.3,51.4,60.4,50.4,14.1,10.8,15.8,10.2,,
1947,9,28,58.6,53,60,53.3,14.8,11.7,15.6,11.8,,
1947,9,29,56.4,50.4,56.9,50.8,13.6,10.2,13.8,10.4,,
1947,9,30,53.4,34.2,59.3,34.8,11.9,1.2,15.2,1.6,,
1947,10,1,52.8,38.2,62.9,44,11.6,3.4,17.2,6.7,,
1947,10,2,58,36,62.2,36.4,14.4,2.2,16.8,2.4,,
1947,10,3,58.4,40,67.6,41,14.7,4.4,19.8,5,,
1947,10,4,60,38.2,68.4,39.2,15.6,3.4,20.2,4,,
1947,10,5,58.2,39.4,65.8,40.2,14.6,4.1,18.8,4.6,,
1947,10,6,57.2,40.6,59,41.9,14,4.8,15,5.5,,
1947,10,7,57.3,45.4,57.3,50.2,14.1,7.4,14.1,10.1,,
1947,10,8,56,50.4,59.3,51.2,13.3,10.2,15.2,10.7,,
1947,10,9,58.6,52.4,62.3,55.8,14.8,11.3,16.8,13.2,,
1947,10,10,56,48.4,63.1,50,13.3,9.1,17.3,10,,
1947,10,11,59.7,54.3,64,59.1,15.4,12.4,17.8,15.1,,
1947,10,12,63.1,59.4,64.1,55,17.3,15.2,17.8,12.8,,
1947,10,13,55.2,40.8,58,39.8,12.9,4.9,14.4,4.3,,
1947,10,14,52,40,55.9,40.1,11.1,4.4,13.3,4.5,,
1947,10,15,53.2,50.4,57.2,53.2,11.8,10.2,14,11.8,,
1947,10,16,54.9,51,57.9,51.4,12.7,10.6,14.4,10.8,,
1947,10,17,55.1,51.2,57.4,52.6,12.8,10.7,14.1,11.4,,
1947,10,18,54,51.2,57.8,51.2,12.2,10.7,14.3,10.7,,
1947,10,19,55.2,53,62.1,54.6,12.9,11.7,16.7,12.6,,
1947,10,20,57.4,49,60.1,48.2,14.1,9.4,15.6,9,,
1947,10,21,53.2,49.6,61.2,52.4,11.8,9.8,16.2,11.3,,
1947,10,22,58,49.6,52.2,49.6,14.4,9.8,11.2,9.8,,
1947,10,23,52.4,50,54.9,51.2,11.3,10,12.7,10.7,,
1947,10,24,52,46.4,53.1,46.1,11.1,8,11.7,7.8,,
1947,10,25,50.8,46.2,56.6,48.8,10.4,7.9,13.7,9.3,,
1947,10,26,51.2,42.4,53.8,43.4,10.7,5.8,12.1,6.3,,
1947,10,27,46.6,35,51.1,34.6,8.1,1.7,10.6,1.4,,
1947,10,28,48.9,39.4,55.1,43.4,9.4,4.1,12.8,6.3,,
1947,10,29,50.1,43.2,51.4,43.4,10.1,6.2,10.8,6.3,,
1947,10,30,47.1,36.4,49.9,36.8,8.4,2.4,9.9,2.7,,
1947,10,31,43.2,30.6,52.1,31.4,6.2,-0.8,11.2,-0.3,,
1947,11,1,57.4,49.3,57.6,53.6,14.1,9.6,14.2,12,,
1947,11,2,58.2,55,56.1,47.8,14.6,12.8,13.4,8.8,,
1947,11,3,48,44.4,51.9,44.2,8.9,6.9,11.1,6.8,,
1947,11,4,48,42.2,55.8,46.8,8.9,5.7,13.2,8.2,,
1947,11,5,54.4,50.6,60.1,52,12.4,10.3,15.6,11.1,,
1947,11,6,59.2,53.2,60.4,54,15.1,11.8,15.8,12.2,,
1947,11,7,55.8,50.2,61.1,48.2,13.2,10.1,16.2,9,,
1947,11,8,57.8,56.4,60.7,57,14.3,13.6,15.9,13.9,,
1947,11,9,59,48.2,54.2,49,15,9,12.3,9.4,,
1947,11,10,51.1,43.4,53.1,43,10.6,6.3,11.7,6.1,,
1947,11,11,58.1,45.4,59.2,56.3,14.5,7.4,15.1,13.5,,
1947,11,12,58.8,52.4,54.7,48.2,14.9,11.3,12.6,9,,
1947,11,13,48.8,39.2,49.4,41.4,9.3,4,9.7,5.2,,
1947,11,14,43.2,36.2,43.3,40.2,6.2,2.3,6.3,4.6,,
1947,11,15,43,34.8,43.1,32.8,6.1,1.6,6.2,0.4,,
1947,11,16,35.5,28.4,44.1,31.6,1.9,-2,6.7,-0.2,,
1947,11,17,39,25.6,36,26.1,3.9,-3.6,2.2,-3.3,,
1947,11,18,38.8,32.4,35.2,33.4,3.8,0.2,1.8,0.8,,
1947,11,19,38.7,35.2,42.8,37.8,3.7,1.8,6,3.2,,
1947,11,20,58,53.2,64.3,57.2,14.4,11.8,17.9,14,,
1947,11,21,61.3,59.2,64,59.2,16.3,15.1,17.8,15.1,,
1947,11,22,60,56.8,57.1,56.3,15.6,13.8,13.9,13.5,,
1947,11,23,57,52.4,55.2,44.2,13.9,11.3,12.9,6.8,,
1947,11,24,44.4,39.2,49,41.8,6.9,4,9.4,5.4,,
1947,11,25,44.4,35.8,45.6,34.2,6.9,2.1,7.6,1.2,,
1947,11,26,39.9,34.6,41.4,35.4,4.4,1.4,5.2,1.9,,
1947,11,27,36.2,27.2,41.8,28,2.3,-2.7,5.4,-2.2,,
1947,11,28,35,26.4,37.4,32.8,1.7,-3.1,3,0.4,,
1947,11,29,33.3,25.6,40.3,30,0.7,-3.6,4.6,-1.1,,
1947,11,30,37.2,24.2,29.6,21.8,2.9,-4.3,-1.3,-5.7,,
1947,12,1,28.3,18.6,38.2,20.6,-2.1,-7.4,3.4,-6.3,,
1947,12,2,40.1,32.8,40,36.6,4.5,0.4,4.4,2.6,,
1947,12,3,46,35.6,46.1,39.1,7.8,2,7.8,3.9,,
1947,12,4,40.2,32.8,45.1,32.9,4.6,0.4,7.3,0.5,,
1947,12,5,43,37.8,39,35.1,6.1,3.2,3.9,1.7,,
1947,12,6,42.8,37.4,47.2,41,6,3,8.4,5,,
1947,12,7,43.1,31,44.8,33.2,6.2,-0.6,7.1,0.7,,
1947,12,8,43.4,35.9,48,37.9,6.3,2.2,8.9,3.3,,
1947,12,9,40.6,29.6,39,31.4,4.8,-1.3,3.9,-0.3,,
1947,12,10,39.9,36.4,48.8,38,4.4,2.4,9.3,3.3,,
1947,12,11,48.2,45.4,50.8,48.2,9,7.4,10.4,9,,
1947,12,12,48.4,43.6,50.2,44.6,9.1,6.4,10.1,7,,
1947,12,13,47.4,43.8,46.6,43.6,8.6,6.6,8.1,6.4,,
1947,12,14,44.9,41.8,45.4,41.6,7.2,5.4,7.4,5.3,,
1947,12,15,45.6,42.8,44.2,43,7.6,6,6.8,6.1,,
1947,12,16,43.8,40.6,44,40.8,6.6,4.8,6.7,4.9,,
1947,12,17,43.2,41.2,44.8,42.7,6.2,5.1,7.1,5.9,,
1947,12,18,44.6,43.1,45,43.1,7,6.2,7.2,6.2,,
1947,12,19,44.3,42.4,48,42.8,6.8,5.8,8.9,6,,
1947,12,20,51,46,51.3,47,10.6,7.8,10.7,8.3,,
1947,12,21,48,44.9,50,44.4,8.9,7.2,10,6.9,,
1947,12,22,44.6,41.6,48.9,43,7,5.3,9.4,6.1,,
1947,12,23,48.9,43.6,48.8,44.4,9.4,6.4,9.3,6.9,,
1947,12,24,52.3,48.2,54,52,11.3,9,12.2,11.1,,
1947,12,25,52.2,40.2,42.2,36.9,11.2,4.6,5.7,2.7,,
1947,12,26,40.2,35.6,43.5,37,4.6,2,6.4,2.8,,
1947,12,27,53,42.6,51.8,46.6,11.7,5.9,11,8.1,,
1947,12,28,46.8,40.4,43.9,35,8.2,4.7,6.6,1.7,,
1947,12,29,35.2,30.2,39.2,32.8,1.8,-1,4,0.4,,
1947,12,30,34,29.4,37.2,28,1.1,-1.4,2.9,-2.2,,
1947,12,31,35.4,24.6,42,35,1.9,-4.1,5.6,1.7,,
1948,1,1,53.6,41.6,54.2,50.9,12,5.3,12.3,10.5,,
1948,1,2,53.8,47.8,54,52.3,12.1,8.8,12.2,11.3,,
1948,1,3,52.3,45.6,48,44.1,11.3,7.6,8.9,6.7,,
1948,1,4,44.3,41,42.2,40.6,6.8,5,5.7,4.8,,
1948,1,5,42.3,35.2,44.6,35,5.7,1.8,7,1.7,,
